ISO 8601 Time,Temperature (C)
2021-10-17T20:36:09.000,11.6939
2021-10-17T20:46:09.000,11.7066
2021-10-17T20:56:09.000,11.6996
2021-10-17T21:06:09.000,11.6827
2021-10-17T21:16:09.000,11.6813
2021-10-17T21:26:09.000,11.7432
2021-10-17T21:36:09.000,12.0453
2021-10-17T21:46:09.000,12.1463
2021-10-17T21:56:09.000,12.1491
2021-10-17T22:06:09.000,12.1477
2021-10-17T22:16:09.000,12.1420
2021-10-17T22:26:09.000,12.1364
2021-10-17T22:36:09.000,12.1294
2021-10-17T22:46:09.000,12.1182
2021-10-17T22:56:09.000,12.1224
2021-10-17T23:06:09.000,12.1224
2021-10-17T23:16:09.000,12.1168
2021-10-17T23:26:09.000,12.1056
2021-10-17T23:36:09.000,12.1014
2021-10-17T23:46:09.000,12.1042
2021-10-17T23:56:09.000,12.0972
2021-10-18T00:06:09.000,12.0930
2021-10-18T00:16:09.000,12.0803
2021-10-18T00:26:09.000,12.0663
2021-10-18T00:36:09.000,12.0495
2021-10-18T00:46:09.000,12.0396
2021-10-18T00:56:09.000,12.0228
2021-10-18T01:06:09.000,12.0074
2021-10-18T01:16:09.000,11.9975
2021-10-18T01:26:09.000,11.9947
2021-10-18T01:36:09.000,11.9905
2021-10-18T01:46:09.000,11.9849
2021-10-18T01:56:09.000,11.9849
2021-10-18T02:06:09.000,11.9723
2021-10-18T02:16:09.000,11.9709
2021-10-18T02:26:09.000,11.9666
2021-10-18T02:36:09.000,11.9666
2021-10-18T02:46:09.000,11.9638
2021-10-18T02:56:09.000,11.9652
2021-10-18T03:06:09.000,11.9709
2021-10-18T03:16:09.000,11.9723
2021-10-18T03:26:09.000,11.9737
2021-10-18T03:36:09.000,11.9765
2021-10-18T03:46:09.000,11.9793
2021-10-18T03:56:09.000,11.9793
2021-10-18T04:06:09.000,11.9765
2021-10-18T04:16:09.000,11.9821
2021-10-18T04:26:09.000,11.9751
2021-10-18T04:36:09.000,11.9709
2021-10-18T04:46:09.000,11.9652
2021-10-18T04:56:09.000,11.9624
2021-10-18T05:06:09.000,11.9512
2021-10-18T05:16:09.000,11.9357
2021-10-18T05:26:09.000,11.9161
2021-10-18T05:36:09.000,11.9133
2021-10-18T05:46:09.000,11.9133
2021-10-18T05:56:09.000,11.9231
2021-10-18T06:06:09.000,11.9329
2021-10-18T06:16:09.000,11.9442
2021-10-18T06:26:09.000,11.9596
2021-10-18T06:36:09.000,11.9610
2021-10-18T06:46:09.000,11.9568
2021-10-18T06:56:09.000,11.9512
2021-10-18T07:06:09.000,11.9540
2021-10-18T07:16:09.000,11.9456
2021-10-18T07:26:09.000,11.9456
2021-10-18T07:36:09.000,11.9470
2021-10-18T07:46:09.000,11.9484
2021-10-18T07:56:09.000,11.9498
2021-10-18T08:06:09.000,11.9498
2021-10-18T08:16:09.000,11.9540
2021-10-18T08:26:09.000,11.9540
2021-10-18T08:36:09.000,11.9498
2021-10-18T08:46:09.000,11.9470
2021-10-18T08:56:09.000,11.9456
2021-10-18T09:06:09.000,11.9343
2021-10-18T09:16:09.000,11.9273
2021-10-18T09:26:09.000,11.9245
2021-10-18T09:36:09.000,11.9189
2021-10-18T09:46:09.000,11.9161
2021-10-18T09:56:09.000,11.9217
2021-10-18T10:06:09.000,11.9161
2021-10-18T10:16:09.000,11.9175
2021-10-18T10:26:09.000,11.9231
2021-10-18T10:36:09.000,11.9315
2021-10-18T10:46:09.000,11.9343
2021-10-18T10:56:09.000,11.9386
2021-10-18T11:06:09.000,11.9512
2021-10-18T11:16:09.000,11.9442
2021-10-18T11:26:09.000,11.9372
2021-10-18T11:36:09.000,11.9315
2021-10-18T11:46:09.000,11.9189
2021-10-18T11:56:09.000,11.9077
2021-10-18T12:06:09.000,11.9062
2021-10-18T12:16:09.000,11.9189
2021-10-18T12:26:09.000,11.9301
2021-10-18T12:36:09.000,11.9484
2021-10-18T12:46:09.000,11.9526
2021-10-18T12:56:09.000,11.9582
2021-10-18T13:06:09.000,11.9694
2021-10-18T13:16:09.000,11.9835
2021-10-18T13:26:09.000,12.0102
2021-10-18T13:36:09.000,12.0873
2021-10-18T13:46:09.000,12.1785
2021-10-18T13:56:09.000,12.1771
2021-10-18T14:06:09.000,12.1799
2021-10-18T14:16:09.000,12.1925
2021-10-18T14:26:09.000,12.1799
2021-10-18T14:36:09.000,12.1533
2021-10-18T14:46:09.000,12.1014
2021-10-18T14:56:09.000,12.0354
2021-10-18T15:06:09.000,12.0172
2021-10-18T15:16:09.000,12.0116
2021-10-18T15:26:09.000,12.0116
2021-10-18T15:36:09.000,12.0003
2021-10-18T15:46:09.000,11.9891
2021-10-18T15:56:09.000,11.9343
2021-10-18T16:06:09.000,11.8950
2021-10-18T16:16:09.000,11.8781
2021-10-18T16:26:09.000,11.8669
2021-10-18T16:36:09.000,11.8571
2021-10-18T16:46:09.000,11.8557
2021-10-18T16:56:09.000,11.8557
2021-10-18T17:06:09.000,11.8585
2021-10-18T17:16:09.000,11.8655
2021-10-18T17:26:09.000,11.8697
2021-10-18T17:36:09.000,11.8697
2021-10-18T17:46:09.000,11.8739
2021-10-18T17:56:09.000,11.8796
2021-10-18T18:06:09.000,11.8739
2021-10-18T18:16:09.000,11.8781
2021-10-18T18:26:09.000,11.8781
2021-10-18T18:36:09.000,11.8781
2021-10-18T18:46:09.000,11.8261
2021-10-18T18:56:09.000,11.8261
2021-10-18T19:06:09.000,11.7657
2021-10-18T19:16:09.000,11.8261
2021-10-18T19:26:09.000,11.8205
2021-10-18T19:36:09.000,11.8191
2021-10-18T19:46:09.000,11.8121
2021-10-18T19:56:09.000,11.8444
2021-10-18T20:06:09.000,11.8346
2021-10-18T20:16:09.000,11.8444
2021-10-18T20:26:09.000,11.8500
2021-10-18T20:36:09.000,11.8739
2021-10-18T20:46:09.000,11.8711
2021-10-18T20:56:09.000,11.8796
2021-10-18T21:06:09.000,11.8655
2021-10-18T21:16:09.000,11.8753
2021-10-18T21:26:09.000,11.8838
2021-10-18T21:36:09.000,11.8950
2021-10-18T21:46:09.000,11.8894
2021-10-18T21:56:09.000,11.8824
2021-10-18T22:06:09.000,11.8950
2021-10-18T22:16:09.000,11.8880
2021-10-18T22:26:09.000,11.8880
2021-10-18T22:36:09.000,11.8725
