"Date Time, GMT-03:00",Date,Temp,Lux,Cloud,Reef.area,Sensor
08/24/19 06:30:00 AM,08/24/19,10.77,0,24,cavefloor,20560017
08/24/19 06:40:00 AM,08/24/19,10.77,0,24,cavefloor,20560017
08/24/19 06:50:00 AM,08/24/19,10.77,0,24,cavefloor,20560017
08/24/19 07:00:00 AM,08/24/19,10.81,0,32,cavefloor,20560017
08/24/19 07:10:00 AM,08/24/19,10.81,0,32,cavefloor,20560017
08/24/19 07:20:00 AM,08/24/19,10.77,0,32,cavefloor,20560017
08/24/19 07:30:00 AM,08/24/19,10.77,0,32,cavefloor,20560017
08/24/19 07:40:00 AM,08/24/19,10.77,0,32,cavefloor,20560017
08/24/19 07:50:00 AM,08/24/19,10.77,1.11,32,cavefloor,20560017
08/24/19 08:00:00 AM,08/24/19,10.77,4.66,5.4,cavefloor,20560017
08/24/19 08:10:00 AM,08/24/19,10.77,13.34,5.4,cavefloor,20560017
08/24/19 08:20:00 AM,08/24/19,10.77,27.14,5.4,cavefloor,20560017
08/24/19 08:30:00 AM,08/24/19,10.77,41.84,5.4,cavefloor,20560017
08/24/19 08:40:00 AM,08/24/19,10.77,68.6,5.4,cavefloor,20560017
08/24/19 08:50:00 AM,08/24/19,10.72,137.2,5.4,cavefloor,20560017
08/24/19 09:00:00 AM,08/24/19,10.77,163.04,6.3,cavefloor,20560017
08/24/19 09:10:00 AM,08/24/19,10.77,191.6,6.3,cavefloor,20560017
08/24/19 09:20:00 AM,08/24/19,10.77,114,6.3,cavefloor,20560017
08/24/19 09:30:00 AM,08/24/19,10.77,106,6.3,cavefloor,20560017
08/24/19 09:40:00 AM,08/24/19,10.77,109.56,6.3,cavefloor,20560017
08/24/19 09:50:00 AM,08/24/19,10.77,142.52,6.3,cavefloor,20560017
08/24/19 10:00:00 AM,08/24/19,10.77,144.4,94,cavefloor,20560017
08/24/19 10:10:00 AM,08/24/19,10.81,145.28,94,cavefloor,20560017
08/24/19 10:20:00 AM,08/24/19,10.81,130.08,94,cavefloor,20560017
08/24/19 10:30:00 AM,08/24/19,10.77,194.24,94,cavefloor,20560017
08/24/19 10:40:00 AM,08/24/19,10.81,211.36,94,cavefloor,20560017
08/24/19 10:50:00 AM,08/24/19,10.85,171.04,94,cavefloor,20560017
08/24/19 11:00:00 AM,08/24/19,10.85,175.6,80,cavefloor,20560017
08/24/19 11:10:00 AM,08/24/19,10.85,156.84,80,cavefloor,20560017
08/24/19 11:20:00 AM,08/24/19,10.85,206.64,80,cavefloor,20560017
08/24/19 11:30:00 AM,08/24/19,10.81,106,80,cavefloor,20560017
08/24/19 11:40:00 AM,08/24/19,10.85,218.4,80,cavefloor,20560017
08/24/19 11:50:00 AM,08/24/19,10.85,183.6,80,cavefloor,20560017
08/24/19 12:00:00 PM,08/24/19,10.81,186.24,34,cavefloor,20560017
08/24/19 12:10:00 PM,08/24/19,10.81,214.88,34,cavefloor,20560017
08/24/19 12:20:00 PM,08/24/19,10.81,203.12,34,cavefloor,20560017
08/24/19 12:30:00 PM,08/24/19,10.85,201.36,34,cavefloor,20560017
08/24/19 12:40:00 PM,08/24/19,10.85,202.24,34,cavefloor,20560017
08/24/19 12:50:00 PM,08/24/19,10.89,228.24,34,cavefloor,20560017
08/24/19 01:00:00 PM,08/24/19,10.81,189.76,4.8,cavefloor,20560017
08/24/19 01:10:00 PM,08/24/19,10.85,176.48,4.8,cavefloor,20560017
08/24/19 01:20:00 PM,08/24/19,10.89,203.12,4.8,cavefloor,20560017
08/24/19 01:30:00 PM,08/24/19,10.81,141.64,4.8,cavefloor,20560017
08/24/19 01:40:00 PM,08/24/19,10.81,149.72,4.8,cavefloor,20560017
08/24/19 01:50:00 PM,08/24/19,10.85,168.4,4.8,cavefloor,20560017
08/24/19 02:00:00 PM,08/24/19,10.85,166.56,48,cavefloor,20560017
08/24/19 02:10:00 PM,08/24/19,10.85,230,48,cavefloor,20560017
08/24/19 02:20:00 PM,08/24/19,10.85,206.64,48,cavefloor,20560017
08/24/19 02:30:00 PM,08/24/19,10.85,114,48,cavefloor,20560017
08/24/19 02:40:00 PM,08/24/19,10.85,177.36,48,cavefloor,20560017
08/24/19 02:50:00 PM,08/24/19,10.85,172.8,48,cavefloor,20560017
08/24/19 03:00:00 PM,08/24/19,10.85,154.16,100,cavefloor,20560017
08/24/19 03:10:00 PM,08/24/19,10.85,154.16,100,cavefloor,20560017
08/24/19 03:20:00 PM,08/24/19,10.89,175.44,100,cavefloor,20560017
08/24/19 03:30:00 PM,08/24/19,10.85,169.28,100,cavefloor,20560017
08/24/19 03:40:00 PM,08/24/19,10.89,181.76,100,cavefloor,20560017
08/24/19 03:50:00 PM,08/24/19,10.85,143.4,100,cavefloor,20560017
08/24/19 04:00:00 PM,08/24/19,10.85,203.12,22,cavefloor,20560017
08/24/19 04:10:00 PM,08/24/19,10.85,160.4,22,cavefloor,20560017
08/24/19 04:20:00 PM,08/24/19,10.85,124.76,22,cavefloor,20560017
08/24/19 04:30:00 PM,08/24/19,10.85,118.56,22,cavefloor,20560017
08/24/19 04:40:00 PM,08/24/19,10.89,115.88,22,cavefloor,20560017
08/24/19 04:50:00 PM,08/24/19,10.85,88.24,22,cavefloor,20560017
08/24/19 05:00:00 PM,08/24/19,10.85,65.48,100,cavefloor,20560017
08/24/19 05:10:00 PM,08/24/19,10.85,65.48,100,cavefloor,20560017
08/24/19 05:20:00 PM,08/24/19,10.85,81.52,100,cavefloor,20560017
08/24/19 05:30:00 PM,08/24/19,10.85,82.92,100,cavefloor,20560017
08/24/19 05:40:00 PM,08/24/19,10.85,54.34,100,cavefloor,20560017
08/24/19 05:50:00 PM,08/24/19,10.85,37.85,100,cavefloor,20560017
08/24/19 06:00:00 PM,08/24/19,10.81,36.07,100,cavefloor,20560017
08/24/19 06:10:00 PM,08/24/19,10.85,22.03,100,cavefloor,20560017
08/24/19 06:20:00 PM,08/24/19,10.85,16.92,100,cavefloor,20560017
08/24/19 06:30:00 PM,08/24/19,10.89,7.99,100,cavefloor,20560017
08/24/19 06:40:00 PM,08/24/19,10.89,4.88,100,cavefloor,20560017
08/24/19 06:50:00 PM,08/24/19,10.85,1.33,100,cavefloor,20560017
08/24/19 07:00:00 PM,08/24/19,10.89,0,100,cavefloor,20560017
08/24/19 07:10:00 PM,08/24/19,10.85,0,100,cavefloor,20560017
08/24/19 07:20:00 PM,08/24/19,10.85,0,100,cavefloor,20560017
08/24/19 07:30:00 PM,08/24/19,10.85,0,100,cavefloor,20560017
08/24/19 07:40:00 PM,08/24/19,10.89,0,100,cavefloor,20560017
08/24/19 07:50:00 PM,08/24/19,10.94,0,100,cavefloor,20560017
08/24/19 08:00:00 PM,08/24/19,10.85,0,38,cavefloor,20560017
08/24/19 08:10:00 PM,08/24/19,10.85,0,38,cavefloor,20560017
08/24/19 08:20:00 PM,08/24/19,10.85,0,38,cavefloor,20560017
08/24/19 08:30:00 PM,08/24/19,10.85,0,38,cavefloor,20560017
08/24/19 08:40:00 PM,08/24/19,10.85,0,38,cavefloor,20560017
08/24/19 08:50:00 PM,08/24/19,10.81,0,38,cavefloor,20560017
08/24/19 09:00:00 PM,08/24/19,10.85,0,1,cavefloor,20560017
08/24/19 09:10:00 PM,08/24/19,10.81,0,1,cavefloor,20560017
08/24/19 09:20:00 PM,08/24/19,10.81,0,1,cavefloor,20560017
08/24/19 09:30:00 PM,08/24/19,10.85,0,1,cavefloor,20560017
08/24/19 09:40:00 PM,08/24/19,10.85,0,1,cavefloor,20560017
08/24/19 09:50:00 PM,08/24/19,10.85,0,1,cavefloor,20560017
08/24/19 10:00:00 PM,08/24/19,10.81,0,16,cavefloor,20560017
08/24/19 10:10:00 PM,08/24/19,10.81,0,16,cavefloor,20560017
08/24/19 10:20:00 PM,08/24/19,10.81,0,16,cavefloor,20560017
08/24/19 10:30:00 PM,08/24/19,10.81,0,16,cavefloor,20560017
08/24/19 10:40:00 PM,08/24/19,10.77,0,16,cavefloor,20560017
08/24/19 10:50:00 PM,08/24/19,10.77,0,16,cavefloor,20560017
08/24/19 11:00:00 PM,08/24/19,10.81,0,0,cavefloor,20560017
08/24/19 11:10:00 PM,08/24/19,10.81,0,0,cavefloor,20560017
08/24/19 11:20:00 PM,08/24/19,10.81,0,0,cavefloor,20560017
08/24/19 11:30:00 PM,08/24/19,10.81,0,0,cavefloor,20560017
08/24/19 11:40:00 PM,08/24/19,10.77,0,0,cavefloor,20560017
08/24/19 11:50:00 PM,08/24/19,10.85,0,0,cavefloor,20560017
08/25/19 12:00:00 AM,08/25/19,10.77,0,0,cavefloor,20560017
08/25/19 12:10:00 AM,08/25/19,10.81,0,0,cavefloor,20560017
08/25/19 12:20:00 AM,08/25/19,10.81,0,0,cavefloor,20560017
08/25/19 12:30:00 AM,08/25/19,10.81,0,0,cavefloor,20560017
08/25/19 12:40:00 AM,08/25/19,10.81,0,0,cavefloor,20560017
08/25/19 12:50:00 AM,08/25/19,10.85,0,0,cavefloor,20560017
08/25/19 01:00:00 AM,08/25/19,10.85,0,34,cavefloor,20560017
08/25/19 01:10:00 AM,08/25/19,10.81,0,34,cavefloor,20560017
08/25/19 01:20:00 AM,08/25/19,10.85,0,34,cavefloor,20560017
08/25/19 01:30:00 AM,08/25/19,10.85,0,34,cavefloor,20560017
08/25/19 01:40:00 AM,08/25/19,10.81,0,34,cavefloor,20560017
08/25/19 01:50:00 AM,08/25/19,10.81,0,34,cavefloor,20560017
08/25/19 02:00:00 AM,08/25/19,10.85,0,0,cavefloor,20560017
08/25/19 02:10:00 AM,08/25/19,10.81,0,0,cavefloor,20560017
08/25/19 02:20:00 AM,08/25/19,10.81,0,0,cavefloor,20560017
08/25/19 02:30:00 AM,08/25/19,10.85,0,0,cavefloor,20560017
08/25/19 02:40:00 AM,08/25/19,10.85,0,0,cavefloor,20560017
08/25/19 02:50:00 AM,08/25/19,10.85,0,0,cavefloor,20560017
08/25/19 03:00:00 AM,08/25/19,10.85,0,2.7,cavefloor,20560017
08/25/19 03:10:00 AM,08/25/19,10.81,0,2.7,cavefloor,20560017
08/25/19 03:20:00 AM,08/25/19,10.81,0,2.7,cavefloor,20560017
08/25/19 03:30:00 AM,08/25/19,10.85,0,2.7,cavefloor,20560017
08/25/19 03:40:00 AM,08/25/19,10.85,0,2.7,cavefloor,20560017
08/25/19 03:50:00 AM,08/25/19,10.85,0,2.7,cavefloor,20560017
08/25/19 04:00:00 AM,08/25/19,10.85,0,3.9,cavefloor,20560017
08/25/19 04:10:00 AM,08/25/19,10.85,0,3.9,cavefloor,20560017
08/25/19 04:20:00 AM,08/25/19,10.85,0,3.9,cavefloor,20560017
08/25/19 04:30:00 AM,08/25/19,10.85,0,3.9,cavefloor,20560017
08/25/19 04:40:00 AM,08/25/19,10.85,0,3.9,cavefloor,20560017
08/25/19 04:50:00 AM,08/25/19,10.81,0,3.9,cavefloor,20560017
08/25/19 05:00:00 AM,08/25/19,10.85,0,1.8,cavefloor,20560017
08/25/19 05:10:00 AM,08/25/19,10.85,0,1.8,cavefloor,20560017
08/25/19 05:20:00 AM,08/25/19,10.85,0,1.8,cavefloor,20560017
08/25/19 05:30:00 AM,08/25/19,10.85,0,1.8,cavefloor,20560017
08/25/19 05:40:00 AM,08/25/19,10.89,0,1.8,cavefloor,20560017
08/25/19 05:50:00 AM,08/25/19,10.85,0,1.8,cavefloor,20560017
08/25/19 06:00:00 AM,08/25/19,10.85,0,1.5,cavefloor,20560017
08/25/19 06:10:00 AM,08/25/19,10.89,0,1.5,cavefloor,20560017
08/25/19 06:20:00 AM,08/25/19,10.89,0,1.5,cavefloor,20560017
08/25/19 06:30:00 AM,08/25/19,10.81,0,1.5,cavefloor,20560017
08/25/19 06:40:00 AM,08/25/19,10.81,0,1.5,cavefloor,20560017
08/25/19 06:50:00 AM,08/25/19,10.85,0,1.5,cavefloor,20560017
08/25/19 07:00:00 AM,08/25/19,10.85,0,1.5,cavefloor,20560017
08/25/19 07:10:00 AM,08/25/19,10.85,0,1.5,cavefloor,20560017
08/25/19 07:20:00 AM,08/25/19,10.85,0,1.5,cavefloor,20560017
08/25/19 07:30:00 AM,08/25/19,10.81,0,1.5,cavefloor,20560017
08/25/19 07:40:00 AM,08/25/19,10.81,0,1.5,cavefloor,20560017
08/25/19 07:50:00 AM,08/25/19,10.85,1.55,1.5,cavefloor,20560017
08/25/19 08:00:00 AM,08/25/19,10.81,5.99,0.9,cavefloor,20560017
08/25/19 08:10:00 AM,08/25/19,10.85,12.68,0.9,cavefloor,20560017
08/25/19 08:20:00 AM,08/25/19,10.81,20.7,0.9,cavefloor,20560017
08/25/19 08:30:00 AM,08/25/19,10.81,31.13,0.9,cavefloor,20560017
08/25/19 08:40:00 AM,08/25/19,10.77,44.5,0.9,cavefloor,20560017
08/25/19 08:50:00 AM,08/25/19,10.77,70.38,0.9,cavefloor,20560017
08/25/19 09:00:00 AM,08/25/19,10.81,98,0.6,cavefloor,20560017
08/25/19 09:10:00 AM,08/25/19,10.77,99.76,0.6,cavefloor,20560017
08/25/19 09:20:00 AM,08/25/19,10.77,100.68,0.6,cavefloor,20560017
08/25/19 09:30:00 AM,08/25/19,10.77,73.54,0.6,cavefloor,20560017
08/25/19 09:40:00 AM,08/25/19,10.77,113.2,0.6,cavefloor,20560017
08/25/19 09:50:00 AM,08/25/19,10.81,198.64,0.6,cavefloor,20560017
08/25/19 10:00:00 AM,08/25/19,10.81,226.4,0.6,cavefloor,20560017
08/25/19 10:10:00 AM,08/25/19,10.81,238,0.6,cavefloor,20560017
08/25/19 10:20:00 AM,08/25/19,10.85,235.28,0.6,cavefloor,20560017
08/25/19 10:30:00 AM,08/25/19,10.85,190.64,0.6,cavefloor,20560017
08/25/19 10:40:00 AM,08/25/19,10.81,161.28,0.6,cavefloor,20560017
08/25/19 10:50:00 AM,08/25/19,10.81,206.88,0.6,cavefloor,20560017
08/25/19 11:00:00 AM,08/25/19,10.85,205.12,6,cavefloor,20560017
08/25/19 11:10:00 AM,08/25/19,10.89,221.12,6,cavefloor,20560017
08/25/19 11:20:00 AM,08/25/19,10.85,204.88,6,cavefloor,20560017
08/25/19 11:30:00 AM,08/25/19,10.89,231.76,6,cavefloor,20560017
08/25/19 11:40:00 AM,08/25/19,10.89,202.48,6,cavefloor,20560017
08/25/19 11:50:00 AM,08/25/19,10.94,188.88,6,cavefloor,20560017
08/25/19 12:00:00 PM,08/25/19,10.98,216.64,6,cavefloor,20560017
08/25/19 12:10:00 PM,08/25/19,10.89,188.88,3.9,cavefloor,20560017
08/25/19 12:20:00 PM,08/25/19,10.94,202.48,3.9,cavefloor,20560017
08/25/19 12:30:00 PM,08/25/19,10.98,185.36,3.9,cavefloor,20560017
08/25/19 12:40:00 PM,08/25/19,10.94,158.6,3.9,cavefloor,20560017
08/25/19 12:50:00 PM,08/25/19,10.98,194.24,3.9,cavefloor,20560017
08/25/19 01:00:00 PM,08/25/19,10.94,182.72,0.9,cavefloor,20560017
08/25/19 01:10:00 PM,08/25/19,10.98,176.48,0.9,cavefloor,20560017
08/25/19 01:20:00 PM,08/25/19,10.94,154.16,0.9,cavefloor,20560017
08/25/19 01:30:00 PM,08/25/19,10.98,170.16,0.9,cavefloor,20560017
08/25/19 01:40:00 PM,08/25/19,10.94,165.68,0.9,cavefloor,20560017
08/25/19 01:50:00 PM,08/25/19,10.94,161.28,0.9,cavefloor,20560017
08/25/19 02:00:00 PM,08/25/19,10.89,159.52,0,cavefloor,20560017
08/25/19 02:10:00 PM,08/25/19,11.02,147.08,0,cavefloor,20560017
08/25/19 02:20:00 PM,08/25/19,10.94,138.96,0,cavefloor,20560017
08/25/19 02:30:00 PM,08/25/19,10.98,145.28,0,cavefloor,20560017
08/25/19 02:40:00 PM,08/25/19,10.94,154.16,0,cavefloor,20560017
08/25/19 02:50:00 PM,08/25/19,10.98,101.56,0,cavefloor,20560017
08/25/19 03:00:00 PM,08/25/19,10.98,89.12,0,cavefloor,20560017
08/25/19 03:10:00 PM,08/25/19,10.94,90.88,0,cavefloor,20560017
08/25/19 03:20:00 PM,08/25/19,10.94,98,0,cavefloor,20560017
08/25/19 03:30:00 PM,08/25/19,10.94,105.12,0,cavefloor,20560017
08/25/19 03:40:00 PM,08/25/19,10.98,110.44,0,cavefloor,20560017
08/25/19 03:50:00 PM,08/25/19,10.94,110.44,0,cavefloor,20560017
08/25/19 04:00:00 PM,08/25/19,10.98,116.76,0,cavefloor,20560017
08/25/19 04:10:00 PM,08/25/19,10.94,114,0,cavefloor,20560017
08/25/19 04:20:00 PM,08/25/19,10.98,96.24,0,cavefloor,20560017
08/25/19 04:30:00 PM,08/25/19,10.98,83.8,0,cavefloor,20560017
08/25/19 04:40:00 PM,08/25/19,10.89,80.64,0,cavefloor,20560017
08/25/19 04:50:00 PM,08/25/19,10.94,85.56,0,cavefloor,20560017
08/25/19 05:00:00 PM,08/25/19,10.98,83.8,0.6,cavefloor,20560017
08/25/19 05:10:00 PM,08/25/19,10.98,73.48,0.6,cavefloor,20560017
08/25/19 05:20:00 PM,08/25/19,10.98,70.82,0.6,cavefloor,20560017
08/25/19 05:30:00 PM,08/25/19,10.94,61,0.6,cavefloor,20560017
08/25/19 05:40:00 PM,08/25/19,10.98,57.44,0.6,cavefloor,20560017
08/25/19 05:50:00 PM,08/25/19,10.98,41.84,0.6,cavefloor,20560017
08/25/19 06:00:00 PM,08/25/19,10.98,34.3,5.1,cavefloor,20560017
08/25/19 06:10:00 PM,08/25/19,10.94,25.83,5.1,cavefloor,20560017
08/25/19 06:20:00 PM,08/25/19,10.98,15.56,5.1,cavefloor,20560017
08/25/19 06:30:00 PM,08/25/19,11.02,10.21,5.1,cavefloor,20560017
08/25/19 06:40:00 PM,08/25/19,10.98,4.44,5.1,cavefloor,20560017
08/25/19 06:50:00 PM,08/25/19,10.98,0.88,5.1,cavefloor,20560017
08/25/19 07:00:00 PM,08/25/19,11.02,0,3.6,cavefloor,20560017
08/25/19 07:10:00 PM,08/25/19,10.98,0,3.6,cavefloor,20560017
08/25/19 07:20:00 PM,08/25/19,11.02,0,3.6,cavefloor,20560017
08/25/19 07:30:00 PM,08/25/19,11.02,0,3.6,cavefloor,20560017
08/25/19 07:40:00 PM,08/25/19,10.98,0,3.6,cavefloor,20560017
08/25/19 07:50:00 PM,08/25/19,10.98,0,3.6,cavefloor,20560017
08/25/19 08:00:00 PM,08/25/19,11.02,0,4.2,cavefloor,20560017
08/25/19 08:10:00 PM,08/25/19,10.98,0,4.2,cavefloor,20560017
08/25/19 08:20:00 PM,08/25/19,10.98,0,4.2,cavefloor,20560017
08/25/19 08:30:00 PM,08/25/19,10.98,0,4.2,cavefloor,20560017
08/25/19 08:40:00 PM,08/25/19,10.98,0,4.2,cavefloor,20560017
08/25/19 08:50:00 PM,08/25/19,10.98,0,4.2,cavefloor,20560017
08/25/19 09:00:00 PM,08/25/19,10.98,0,1.2,cavefloor,20560017
08/25/19 09:10:00 PM,08/25/19,10.94,0,1.2,cavefloor,20560017
08/25/19 09:20:00 PM,08/25/19,10.98,0,1.2,cavefloor,20560017
08/25/19 09:30:00 PM,08/25/19,10.94,0,1.2,cavefloor,20560017
08/25/19 09:40:00 PM,08/25/19,10.98,0,1.2,cavefloor,20560017
08/25/19 09:50:00 PM,08/25/19,10.94,0,1.2,cavefloor,20560017
08/25/19 10:00:00 PM,08/25/19,10.94,0,0.9,cavefloor,20560017
08/23/19 10:00:00 AM,08/23/19,10.89,4108.8,75,horizontal,20560018
08/23/19 10:10:00 AM,08/23/19,10.85,4092.16,75,horizontal,20560018
08/23/19 10:20:00 AM,08/23/19,10.85,3569.92,75,horizontal,20560018
08/23/19 10:30:00 AM,08/23/19,10.89,4211.2,75,horizontal,20560018
08/23/19 10:40:00 AM,08/23/19,10.85,4757.76,75,horizontal,20560018
08/23/19 10:50:00 AM,08/23/19,10.89,4221.44,75,horizontal,20560018
08/23/19 11:00:00 AM,08/23/19,10.85,2676.48,100,horizontal,20560018
08/23/19 11:10:00 AM,08/23/19,10.85,2978.56,100,horizontal,20560018
08/23/19 11:20:00 AM,08/23/19,10.85,4052.48,100,horizontal,20560018
08/23/19 11:30:00 AM,08/23/19,10.94,7879.68,100,horizontal,20560018
08/23/19 11:40:00 AM,08/23/19,10.98,7705.6,100,horizontal,20560018
08/23/19 11:50:00 AM,08/23/19,10.98,6865.92,100,horizontal,20560018
08/23/19 12:00:00 PM,08/23/19,10.94,5767.68,100,horizontal,20560018
08/23/19 12:10:00 PM,08/23/19,10.89,4595.2,100,horizontal,20560018
08/23/19 12:20:00 PM,08/23/19,10.89,5116.16,100,horizontal,20560018
08/23/19 12:30:00 PM,08/23/19,10.94,6097.92,100,horizontal,20560018
08/23/19 12:40:00 PM,08/23/19,10.98,6205.44,100,horizontal,20560018
08/23/19 12:50:00 PM,08/23/19,10.94,6074.88,100,horizontal,20560018
08/23/19 01:00:00 PM,08/23/19,10.94,5598.72,100,horizontal,20560018
08/23/19 01:10:00 PM,08/23/19,10.94,6389.76,100,horizontal,20560018
08/23/19 01:20:00 PM,08/23/19,10.98,7265.28,100,horizontal,20560018
08/23/19 01:30:00 PM,08/23/19,10.94,6932.48,100,horizontal,20560018
08/23/19 01:40:00 PM,08/23/19,10.94,5798.4,100,horizontal,20560018
08/23/19 01:50:00 PM,08/23/19,10.94,6197.76,100,horizontal,20560018
08/23/19 02:00:00 PM,08/23/19,10.98,6225.92,100,horizontal,20560018
08/23/19 02:10:00 PM,08/23/19,10.94,5601.28,100,horizontal,20560018
08/23/19 02:20:00 PM,08/23/19,10.94,6051.84,100,horizontal,20560018
08/23/19 02:30:00 PM,08/23/19,10.94,6277.12,100,horizontal,20560018
08/23/19 02:40:00 PM,08/23/19,10.98,7654.4,100,horizontal,20560018
08/23/19 02:50:00 PM,08/23/19,10.94,7175.68,100,horizontal,20560018
08/23/19 03:00:00 PM,08/23/19,10.94,6187.52,11.1,horizontal,20560018
08/23/19 03:10:00 PM,08/23/19,11.02,6545.92,11.1,horizontal,20560018
08/23/19 03:20:00 PM,08/23/19,10.98,6256.64,11.1,horizontal,20560018
08/23/19 03:30:00 PM,08/23/19,10.98,6446.08,11.1,horizontal,20560018
08/23/19 03:40:00 PM,08/23/19,10.98,6348.8,11.1,horizontal,20560018
08/23/19 03:50:00 PM,08/23/19,11.02,7040,11.1,horizontal,20560018
08/23/19 04:00:00 PM,08/23/19,10.98,6778.88,66,horizontal,20560018
08/23/19 04:10:00 PM,08/23/19,11.02,6599.68,66,horizontal,20560018
08/23/19 04:20:00 PM,08/23/19,11.02,7802.88,66,horizontal,20560018
08/23/19 04:30:00 PM,08/23/19,11.02,6330.88,66,horizontal,20560018
08/23/19 04:40:00 PM,08/23/19,10.98,5109.76,66,horizontal,20560018
08/23/19 04:50:00 PM,08/23/19,10.98,4838.4,66,horizontal,20560018
08/23/19 05:00:00 PM,08/23/19,10.98,4162.56,85,horizontal,20560018
08/23/19 05:10:00 PM,08/23/19,10.94,4108.8,85,horizontal,20560018
08/23/19 05:20:00 PM,08/23/19,10.94,3508.48,85,horizontal,20560018
08/23/19 05:30:00 PM,08/23/19,10.89,2429.44,85,horizontal,20560018
08/23/19 05:40:00 PM,08/23/19,10.89,1500.8,85,horizontal,20560018
08/23/19 05:50:00 PM,08/23/19,10.89,1003.52,85,horizontal,20560018
08/23/19 06:00:00 PM,08/23/19,10.89,901.44,90,horizontal,20560018
08/23/19 06:10:00 PM,08/23/19,10.85,485.92,90,horizontal,20560018
08/23/19 06:20:00 PM,08/23/19,10.85,316.48,90,horizontal,20560018
08/23/19 06:30:00 PM,08/23/19,10.85,121.04,90,horizontal,20560018
08/23/19 06:40:00 PM,08/23/19,10.85,41.1,90,horizontal,20560018
08/23/19 06:50:00 PM,08/23/19,10.81,16.56,90,horizontal,20560018
08/23/19 07:00:00 PM,08/23/19,10.85,3.74,99,horizontal,20560018
08/23/19 07:10:00 PM,08/23/19,10.85,0.22,99,horizontal,20560018
08/23/19 07:20:00 PM,08/23/19,10.81,0,99,horizontal,20560018
08/23/19 07:30:00 PM,08/23/19,10.81,0,99,horizontal,20560018
08/23/19 07:40:00 PM,08/23/19,10.85,0,99,horizontal,20560018
08/23/19 07:50:00 PM,08/23/19,10.81,0,99,horizontal,20560018
08/23/19 08:00:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 08:10:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 08:20:00 PM,08/23/19,10.81,0,100,horizontal,20560018
08/23/19 08:30:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 08:40:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 08:50:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 09:00:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 09:10:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 09:20:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 09:30:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 09:40:00 PM,08/23/19,10.89,0,100,horizontal,20560018
08/23/19 09:50:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 10:00:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 10:10:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 10:20:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 10:30:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 10:40:00 PM,08/23/19,10.85,0,100,horizontal,20560018
08/23/19 10:50:00 PM,08/23/19,10.81,0,100,horizontal,20560018
08/23/19 11:00:00 PM,08/23/19,10.85,0,80,horizontal,20560018
08/23/19 11:10:00 PM,08/23/19,10.77,0,80,horizontal,20560018
08/23/19 11:20:00 PM,08/23/19,10.81,0,80,horizontal,20560018
08/23/19 11:30:00 PM,08/23/19,10.81,0,80,horizontal,20560018
08/23/19 11:40:00 PM,08/23/19,10.85,0,80,horizontal,20560018
08/23/19 11:50:00 PM,08/23/19,10.77,0,80,horizontal,20560018
08/24/19 12:00:00 AM,08/24/19,10.77,0,93,horizontal,20560018
08/24/19 12:10:00 AM,08/24/19,10.77,0,93,horizontal,20560018
08/24/19 12:20:00 AM,08/24/19,10.77,0,93,horizontal,20560018
08/24/19 12:30:00 AM,08/24/19,10.77,0,93,horizontal,20560018
08/24/19 12:40:00 AM,08/24/19,10.81,0,93,horizontal,20560018
08/24/19 12:50:00 AM,08/24/19,10.81,0,93,horizontal,20560018
08/24/19 01:00:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 01:10:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 01:20:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 01:30:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 01:40:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 01:50:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:00:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:10:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:20:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:30:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:40:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 02:50:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:00:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:10:00 AM,08/24/19,10.77,0,100,horizontal,20560018
08/24/19 03:20:00 AM,08/24/19,10.81,0,100,horizontal,20560018
08/24/19 03:30:00 AM,08/24/19,10.77,0,100,horizontal,20560018
