Date.Hour,Datetime,month,year,hour,Date.Hour Windows format,Temp. ,SITE
01/06/2019 02:01:00 a.m.,01/06/2019,6,2019,02:01:00 a.m,43617.08403,14.10429344,Pcostero
01/06/2019 03:01:00 a.m.,01/06/2019,6,2019,03:01:00 a.m,43617.12569,14.10429344,Pcostero
01/06/2019 04:01:00 a.m.,01/06/2019,6,2019,04:01:00 a.m,43617.16736,14.22916455,Pcostero
01/06/2019 05:01:00 a.m.,01/06/2019,6,2019,05:01:00 a.m,43617.20903,14.10429344,Pcostero
01/06/2019 06:01:00 a.m.,01/06/2019,6,2019,06:01:00 a.m,43617.25069,14.22916455,Pcostero
01/06/2019 07:01:00 a.m.,01/06/2019,6,2019,07:01:00 a.m,43617.29236,14.22916455,Pcostero
01/06/2019 08:01:00 a.m.,01/06/2019,6,2019,08:01:00 a.m,43617.33403,14.10429344,Pcostero
01/06/2019 09:01:00 a.m.,01/06/2019,6,2019,09:01:00 a.m,43617.37569,14.10429344,Pcostero
01/06/2019 10:01:00 a.m.,01/06/2019,6,2019,10:01:00 a.m,43617.41736,13.9794037,Pcostero
01/06/2019 11:01:00 a.m.,01/06/2019,6,2019,11:01:00 a.m,43617.45903,14.10429344,Pcostero
01/06/2019 12:01:00 p.m.,01/06/2019,6,2019,12:01:00 p.m,43617.50069,14.10429344,Pcostero
01/06/2019 01:01:00 p.m.,01/06/2019,6,2019,01:01:00 p.m,43617.54236,14.10429344,Pcostero
01/06/2019 02:01:00 p.m.,01/06/2019,6,2019,02:01:00 p.m,43617.58403,14.22916455,Pcostero
01/06/2019 03:01:00 p.m.,01/06/2019,6,2019,03:01:00 p.m,43617.62569,14.22916455,Pcostero
01/06/2019 04:01:00 p.m.,01/06/2019,6,2019,04:01:00 p.m,43617.66736,14.22916455,Pcostero
01/06/2019 05:01:00 p.m.,01/06/2019,6,2019,05:01:00 p.m,43617.70903,14.22916455,Pcostero
01/06/2019 06:01:00 p.m.,01/06/2019,6,2019,06:01:00 p.m,43617.75069,14.22916455,Pcostero
01/06/2019 07:01:00 p.m.,01/06/2019,6,2019,07:01:00 p.m,43617.79236,14.22916455,Pcostero
01/06/2019 08:01:00 p.m.,01/06/2019,6,2019,08:01:00 p.m,43617.83403,14.22916455,Pcostero
01/06/2019 09:01:00 p.m.,01/06/2019,6,2019,09:01:00 p.m,43617.87569,14.22916455,Pcostero
01/06/2019 10:01:00 p.m.,01/06/2019,6,2019,10:01:00 p.m,43617.91736,14.22916455,Pcostero
01/06/2019 11:01:00 p.m.,01/06/2019,6,2019,11:01:00 p.m,43617.95903,14.22916455,Pcostero
02/06/2019 12:01:00 a.m.,02/06/2019,6,2019,12:01:00 a.m,43618.00069,14.10429344,Pcostero
02/06/2019 01:01:00 a.m.,02/06/2019,6,2019,01:01:00 a.m,43618.04236,14.10429344,Pcostero
02/06/2019 02:01:00 a.m.,02/06/2019,6,2019,02:01:00 a.m,43618.08403,14.10429344,Pcostero
02/06/2019 03:01:00 a.m.,02/06/2019,6,2019,03:01:00 a.m,43618.12569,14.10429344,Pcostero
02/06/2019 04:01:00 a.m.,02/06/2019,6,2019,04:01:00 a.m,43618.16736,14.10429344,Pcostero
02/06/2019 05:01:00 a.m.,02/06/2019,6,2019,05:01:00 a.m,43618.20903,14.10429344,Pcostero
02/06/2019 06:01:00 a.m.,02/06/2019,6,2019,06:01:00 a.m,43618.25069,14.10429344,Pcostero
02/06/2019 07:01:00 a.m.,02/06/2019,6,2019,07:01:00 a.m,43618.29236,14.10429344,Pcostero
02/06/2019 08:01:00 a.m.,02/06/2019,6,2019,08:01:00 a.m,43618.33403,14.10429344,Pcostero
02/06/2019 09:01:00 a.m.,02/06/2019,6,2019,09:01:00 a.m,43618.37569,14.10429344,Pcostero
02/06/2019 10:01:00 a.m.,02/06/2019,6,2019,10:01:00 a.m,43618.41736,14.10429344,Pcostero
02/06/2019 11:01:00 a.m.,02/06/2019,6,2019,11:01:00 a.m,43618.45903,14.10429344,Pcostero
02/06/2019 12:01:00 p.m.,02/06/2019,6,2019,12:01:00 p.m,43618.50069,14.10429344,Pcostero
02/06/2019 01:01:00 p.m.,02/06/2019,6,2019,01:01:00 p.m,43618.54236,14.10429344,Pcostero
02/06/2019 02:01:00 p.m.,02/06/2019,6,2019,02:01:00 p.m,43618.58403,14.10429344,Pcostero
02/06/2019 03:01:00 p.m.,02/06/2019,6,2019,03:01:00 p.m,43618.62569,14.22916455,Pcostero
02/06/2019 04:01:00 p.m.,02/06/2019,6,2019,04:01:00 p.m,43618.66736,14.22916455,Pcostero
02/06/2019 05:01:00 p.m.,02/06/2019,6,2019,05:01:00 p.m,43618.70903,14.22916455,Pcostero
02/06/2019 06:01:00 p.m.,02/06/2019,6,2019,06:01:00 p.m,43618.75069,14.22916455,Pcostero
02/06/2019 07:01:00 p.m.,02/06/2019,6,2019,07:01:00 p.m,43618.79236,14.22916455,Pcostero
02/06/2019 08:01:00 p.m.,02/06/2019,6,2019,08:01:00 p.m,43618.83403,14.10429344,Pcostero
02/06/2019 09:01:00 p.m.,02/06/2019,6,2019,09:01:00 p.m,43618.87569,14.10429344,Pcostero
02/06/2019 10:01:00 p.m.,02/06/2019,6,2019,10:01:00 p.m,43618.91736,14.10429344,Pcostero
02/06/2019 11:01:00 p.m.,02/06/2019,6,2019,11:01:00 p.m,43618.95903,14.10429344,Pcostero
03/06/2019 12:01:00 a.m.,03/06/2019,6,2019,12:01:00 a.m,43619.00069,13.9794037,Pcostero
03/06/2019 01:01:00 a.m.,03/06/2019,6,2019,01:01:00 a.m,43619.04236,13.85449532,Pcostero
03/06/2019 02:01:00 a.m.,03/06/2019,6,2019,02:01:00 a.m,43619.08403,13.85449532,Pcostero
03/06/2019 03:01:00 a.m.,03/06/2019,6,2019,03:01:00 a.m,43619.12569,13.9794037,Pcostero
03/06/2019 04:01:00 a.m.,03/06/2019,6,2019,04:01:00 a.m,43619.16736,13.9794037,Pcostero
03/06/2019 05:01:00 a.m.,03/06/2019,6,2019,05:01:00 a.m,43619.20903,13.9794037,Pcostero
03/06/2019 06:01:00 a.m.,03/06/2019,6,2019,06:01:00 a.m,43619.25069,13.9794037,Pcostero
03/06/2019 07:01:00 a.m.,03/06/2019,6,2019,07:01:00 a.m,43619.29236,14.10429344,Pcostero
03/06/2019 08:01:00 a.m.,03/06/2019,6,2019,08:01:00 a.m,43619.33403,14.10429344,Pcostero
03/06/2019 09:01:00 a.m.,03/06/2019,6,2019,09:01:00 a.m,43619.37569,14.10429344,Pcostero
03/06/2019 10:01:00 a.m.,03/06/2019,6,2019,10:01:00 a.m,43619.41736,13.9794037,Pcostero
03/06/2019 11:01:00 a.m.,03/06/2019,6,2019,11:01:00 a.m,43619.45903,13.9794037,Pcostero
03/06/2019 12:01:00 p.m.,03/06/2019,6,2019,12:01:00 p.m,43619.50069,13.9794037,Pcostero
03/06/2019 01:01:00 p.m.,03/06/2019,6,2019,01:01:00 p.m,43619.54236,13.9794037,Pcostero
03/06/2019 02:01:00 p.m.,03/06/2019,6,2019,02:01:00 p.m,43619.58403,13.9794037,Pcostero
03/06/2019 03:01:00 p.m.,03/06/2019,6,2019,03:01:00 p.m,43619.62569,13.9794037,Pcostero
03/06/2019 04:01:00 p.m.,03/06/2019,6,2019,04:01:00 p.m,43619.66736,13.9794037,Pcostero
03/06/2019 05:01:00 p.m.,03/06/2019,6,2019,05:01:00 p.m,43619.70903,13.9794037,Pcostero
03/06/2019 06:01:00 p.m.,03/06/2019,6,2019,06:01:00 p.m,43619.75069,13.9794037,Pcostero
03/06/2019 07:01:00 p.m.,03/06/2019,6,2019,07:01:00 p.m,43619.79236,13.9794037,Pcostero
03/06/2019 08:01:00 p.m.,03/06/2019,6,2019,08:01:00 p.m,43619.83403,13.9794037,Pcostero
03/06/2019 09:01:00 p.m.,03/06/2019,6,2019,09:01:00 p.m,43619.87569,13.9794037,Pcostero
03/06/2019 10:01:00 p.m.,03/06/2019,6,2019,10:01:00 p.m,43619.91736,13.9794037,Pcostero
03/06/2019 11:01:00 p.m.,03/06/2019,6,2019,11:01:00 p.m,43619.95903,13.9794037,Pcostero
04/06/2019 12:01:00 a.m.,04/06/2019,6,2019,12:01:00 a.m,43620.00069,13.9794037,Pcostero
04/06/2019 01:01:00 a.m.,04/06/2019,6,2019,01:01:00 a.m,43620.04236,13.9794037,Pcostero
04/06/2019 02:01:00 a.m.,04/06/2019,6,2019,02:01:00 a.m,43620.08403,13.9794037,Pcostero
04/06/2019 03:01:00 a.m.,04/06/2019,6,2019,03:01:00 a.m,43620.12569,13.85449532,Pcostero
04/06/2019 04:01:00 a.m.,04/06/2019,6,2019,04:01:00 a.m,43620.16736,13.85449532,Pcostero
04/06/2019 05:01:00 a.m.,04/06/2019,6,2019,05:01:00 a.m,43620.20903,13.9794037,Pcostero
04/06/2019 06:01:00 a.m.,04/06/2019,6,2019,06:01:00 a.m,43620.25069,13.9794037,Pcostero
04/06/2019 07:01:00 a.m.,04/06/2019,6,2019,07:01:00 a.m,43620.29236,13.9794037,Pcostero
04/06/2019 08:01:00 a.m.,04/06/2019,6,2019,08:01:00 a.m,43620.33403,13.9794037,Pcostero
04/06/2019 09:01:00 a.m.,04/06/2019,6,2019,09:01:00 a.m,43620.37569,13.9794037,Pcostero
04/06/2019 10:01:00 a.m.,04/06/2019,6,2019,10:01:00 a.m,43620.41736,13.9794037,Pcostero
04/06/2019 11:01:00 a.m.,04/06/2019,6,2019,11:01:00 a.m,43620.45903,13.9794037,Pcostero
04/06/2019 12:01:00 p.m.,04/06/2019,6,2019,12:01:00 p.m,43620.50069,13.9794037,Pcostero
04/06/2019 01:01:00 p.m.,04/06/2019,6,2019,01:01:00 p.m,43620.54236,13.9794037,Pcostero
04/06/2019 02:01:00 p.m.,04/06/2019,6,2019,02:01:00 p.m,43620.58403,13.9794037,Pcostero
04/06/2019 03:01:00 p.m.,04/06/2019,6,2019,03:01:00 p.m,43620.62569,13.9794037,Pcostero
04/06/2019 04:01:00 p.m.,04/06/2019,6,2019,04:01:00 p.m,43620.66736,13.9794037,Pcostero
04/06/2019 05:01:00 p.m.,04/06/2019,6,2019,05:01:00 p.m,43620.70903,14.10429344,Pcostero
04/06/2019 06:01:00 p.m.,04/06/2019,6,2019,06:01:00 p.m,43620.75069,14.10429344,Pcostero
04/06/2019 07:01:00 p.m.,04/06/2019,6,2019,07:01:00 p.m,43620.79236,14.10429344,Pcostero
04/06/2019 08:01:00 p.m.,04/06/2019,6,2019,08:01:00 p.m,43620.83403,13.9794037,Pcostero
04/06/2019 09:01:00 p.m.,04/06/2019,6,2019,09:01:00 p.m,43620.87569,13.9794037,Pcostero
04/06/2019 10:01:00 p.m.,04/06/2019,6,2019,10:01:00 p.m,43620.91736,13.9794037,Pcostero
04/06/2019 11:01:00 p.m.,04/06/2019,6,2019,11:01:00 p.m,43620.95903,13.9794037,Pcostero
05/06/2019 12:01:00 a.m.,05/06/2019,6,2019,12:01:00 a.m,43621.00069,13.9794037,Pcostero
05/06/2019 01:01:00 a.m.,05/06/2019,6,2019,01:01:00 a.m,43621.04236,13.9794037,Pcostero
05/06/2019 02:01:00 a.m.,05/06/2019,6,2019,02:01:00 a.m,43621.08403,13.9794037,Pcostero
05/06/2019 03:01:00 a.m.,05/06/2019,6,2019,03:01:00 a.m,43621.12569,13.9794037,Pcostero
05/06/2019 04:01:00 a.m.,05/06/2019,6,2019,04:01:00 a.m,43621.16736,13.9794037,Pcostero
05/06/2019 05:01:00 a.m.,05/06/2019,6,2019,05:01:00 a.m,43621.20903,13.9794037,Pcostero
05/06/2019 06:01:00 a.m.,05/06/2019,6,2019,06:01:00 a.m,43621.25069,13.9794037,Pcostero
05/06/2019 07:01:00 a.m.,05/06/2019,6,2019,07:01:00 a.m,43621.29236,13.9794037,Pcostero
05/06/2019 08:01:00 a.m.,05/06/2019,6,2019,08:01:00 a.m,43621.33403,13.9794037,Pcostero
05/06/2019 09:01:00 a.m.,05/06/2019,6,2019,09:01:00 a.m,43621.37569,13.9794037,Pcostero
05/06/2019 10:01:00 a.m.,05/06/2019,6,2019,10:01:00 a.m,43621.41736,13.9794037,Pcostero
05/06/2019 11:01:00 a.m.,05/06/2019,6,2019,11:01:00 a.m,43621.45903,13.9794037,Pcostero
05/06/2019 12:01:00 p.m.,05/06/2019,6,2019,12:01:00 p.m,43621.50069,13.9794037,Pcostero
05/06/2019 01:01:00 p.m.,05/06/2019,6,2019,01:01:00 p.m,43621.54236,14.10429344,Pcostero
05/06/2019 02:01:00 p.m.,05/06/2019,6,2019,02:01:00 p.m,43621.58403,14.10429344,Pcostero
05/06/2019 03:01:00 p.m.,05/06/2019,6,2019,03:01:00 p.m,43621.62569,14.10429344,Pcostero
05/06/2019 04:01:00 p.m.,05/06/2019,6,2019,04:01:00 p.m,43621.66736,14.22916455,Pcostero
05/06/2019 05:01:00 p.m.,05/06/2019,6,2019,05:01:00 p.m,43621.70903,14.22916455,Pcostero
05/06/2019 06:01:00 p.m.,05/06/2019,6,2019,06:01:00 p.m,43621.75069,14.10429344,Pcostero
05/06/2019 07:01:00 p.m.,05/06/2019,6,2019,07:01:00 p.m,43621.79236,14.10429344,Pcostero
05/06/2019 08:01:00 p.m.,05/06/2019,6,2019,08:01:00 p.m,43621.83403,14.10429344,Pcostero
05/06/2019 09:01:00 p.m.,05/06/2019,6,2019,09:01:00 p.m,43621.87569,14.10429344,Pcostero
05/06/2019 10:01:00 p.m.,05/06/2019,6,2019,10:01:00 p.m,43621.91736,14.10429344,Pcostero
05/06/2019 11:01:00 p.m.,05/06/2019,6,2019,11:01:00 p.m,43621.95903,14.10429344,Pcostero
06/06/2019 12:01:00 a.m.,06/06/2019,6,2019,12:01:00 a.m,43622.00069,14.10429344,Pcostero
06/06/2019 01:01:00 a.m.,06/06/2019,6,2019,01:01:00 a.m,43622.04236,14.10429344,Pcostero
06/06/2019 02:01:00 a.m.,06/06/2019,6,2019,02:01:00 a.m,43622.08403,14.10429344,Pcostero
06/06/2019 03:01:00 a.m.,06/06/2019,6,2019,03:01:00 a.m,43622.12569,14.10429344,Pcostero
06/06/2019 04:01:00 a.m.,06/06/2019,6,2019,04:01:00 a.m,43622.16736,13.9794037,Pcostero
06/06/2019 05:01:00 a.m.,06/06/2019,6,2019,05:01:00 a.m,43622.20903,13.9794037,Pcostero
06/06/2019 06:01:00 a.m.,06/06/2019,6,2019,06:01:00 a.m,43622.25069,13.9794037,Pcostero
06/06/2019 07:01:00 a.m.,06/06/2019,6,2019,07:01:00 a.m,43622.29236,13.9794037,Pcostero
06/06/2019 08:01:00 a.m.,06/06/2019,6,2019,08:01:00 a.m,43622.33403,13.9794037,Pcostero
06/06/2019 09:01:00 a.m.,06/06/2019,6,2019,09:01:00 a.m,43622.37569,13.9794037,Pcostero
06/06/2019 10:01:00 a.m.,06/06/2019,6,2019,10:01:00 a.m,43622.41736,13.9794037,Pcostero
06/06/2019 11:01:00 a.m.,06/06/2019,6,2019,11:01:00 a.m,43622.45903,13.9794037,Pcostero
06/06/2019 12:01:00 p.m.,06/06/2019,6,2019,12:01:00 p.m,43622.50069,13.9794037,Pcostero
06/06/2019 01:01:00 p.m.,06/06/2019,6,2019,01:01:00 p.m,43622.54236,13.9794037,Pcostero
06/06/2019 02:01:00 p.m.,06/06/2019,6,2019,02:01:00 p.m,43622.58403,13.9794037,Pcostero
06/06/2019 03:01:00 p.m.,06/06/2019,6,2019,03:01:00 p.m,43622.62569,13.9794037,Pcostero
06/06/2019 04:01:00 p.m.,06/06/2019,6,2019,04:01:00 p.m,43622.66736,13.9794037,Pcostero
06/06/2019 05:01:00 p.m.,06/06/2019,6,2019,05:01:00 p.m,43622.70903,13.9794037,Pcostero
06/06/2019 06:01:00 p.m.,06/06/2019,6,2019,06:01:00 p.m,43622.75069,13.85449532,Pcostero
06/06/2019 07:01:00 p.m.,06/06/2019,6,2019,07:01:00 p.m,43622.79236,13.85449532,Pcostero
06/06/2019 08:01:00 p.m.,06/06/2019,6,2019,08:01:00 p.m,43622.83403,13.85449532,Pcostero
06/06/2019 09:01:00 p.m.,06/06/2019,6,2019,09:01:00 p.m,43622.87569,13.85449532,Pcostero
06/06/2019 10:01:00 p.m.,06/06/2019,6,2019,10:01:00 p.m,43622.91736,13.85449532,Pcostero
06/06/2019 11:01:00 p.m.,06/06/2019,6,2019,11:01:00 p.m,43622.95903,13.85449532,Pcostero
07/06/2019 12:01:00 a.m.,07/06/2019,6,2019,12:01:00 a.m,43623.00069,13.85449532,Pcostero
07/06/2019 01:01:00 a.m.,07/06/2019,6,2019,01:01:00 a.m,43623.04236,13.85449532,Pcostero
07/06/2019 02:01:00 a.m.,07/06/2019,6,2019,02:01:00 a.m,43623.08403,13.72956833,Pcostero
07/06/2019 03:01:00 a.m.,07/06/2019,6,2019,03:01:00 a.m,43623.12569,13.72956833,Pcostero
07/06/2019 04:01:00 a.m.,07/06/2019,6,2019,04:01:00 a.m,43623.16736,13.47965844,Pcostero
07/06/2019 05:01:00 a.m.,07/06/2019,6,2019,05:01:00 a.m,43623.20903,13.35467555,Pcostero
07/06/2019 06:01:00 a.m.,07/06/2019,6,2019,06:01:00 a.m,43623.25069,13.35467555,Pcostero
07/06/2019 07:01:00 a.m.,07/06/2019,6,2019,07:01:00 a.m,43623.29236,13.35467555,Pcostero
07/06/2019 08:01:00 a.m.,07/06/2019,6,2019,08:01:00 a.m,43623.33403,13.47965844,Pcostero
07/06/2019 09:01:00 a.m.,07/06/2019,6,2019,09:01:00 a.m,43623.37569,13.6046227,Pcostero
07/06/2019 10:01:00 a.m.,07/06/2019,6,2019,10:01:00 a.m,43623.41736,13.85449532,Pcostero
07/06/2019 11:01:00 a.m.,07/06/2019,6,2019,11:01:00 a.m,43623.45903,13.85449532,Pcostero
07/06/2019 12:01:00 p.m.,07/06/2019,6,2019,12:01:00 p.m,43623.50069,13.85449532,Pcostero
07/06/2019 01:01:00 p.m.,07/06/2019,6,2019,01:01:00 p.m,43623.54236,13.85449532,Pcostero
07/06/2019 02:01:00 p.m.,07/06/2019,6,2019,02:01:00 p.m,43623.58403,13.85449532,Pcostero
07/06/2019 03:01:00 p.m.,07/06/2019,6,2019,03:01:00 p.m,43623.62569,13.85449532,Pcostero
07/06/2019 04:01:00 p.m.,07/06/2019,6,2019,04:01:00 p.m,43623.66736,13.85449532,Pcostero
07/06/2019 05:01:00 p.m.,07/06/2019,6,2019,05:01:00 p.m,43623.70903,13.85449532,Pcostero
07/06/2019 06:01:00 p.m.,07/06/2019,6,2019,06:01:00 p.m,43623.75069,13.85449532,Pcostero
07/06/2019 07:01:00 p.m.,07/06/2019,6,2019,07:01:00 p.m,43623.79236,13.85449532,Pcostero
07/06/2019 08:01:00 p.m.,07/06/2019,6,2019,08:01:00 p.m,43623.83403,13.72956833,Pcostero
07/06/2019 09:01:00 p.m.,07/06/2019,6,2019,09:01:00 p.m,43623.87569,13.85449532,Pcostero
07/06/2019 10:01:00 p.m.,07/06/2019,6,2019,10:01:00 p.m,43623.91736,13.85449532,Pcostero
07/06/2019 11:01:00 p.m.,07/06/2019,6,2019,11:01:00 p.m,43623.95903,13.85449532,Pcostero
08/06/2019 12:01:00 a.m.,08/06/2019,6,2019,12:01:00 a.m,43624.00069,13.85449532,Pcostero
08/06/2019 01:01:00 a.m.,08/06/2019,6,2019,01:01:00 a.m,43624.04236,13.85449532,Pcostero
08/06/2019 02:01:00 a.m.,08/06/2019,6,2019,02:01:00 a.m,43624.08403,13.72956833,Pcostero
08/06/2019 03:01:00 a.m.,08/06/2019,6,2019,03:01:00 a.m,43624.12569,13.85449532,Pcostero
08/06/2019 04:01:00 a.m.,08/06/2019,6,2019,04:01:00 a.m,43624.16736,13.72956833,Pcostero
08/06/2019 05:01:00 a.m.,08/06/2019,6,2019,05:01:00 a.m,43624.20903,13.72956833,Pcostero
08/06/2019 06:01:00 a.m.,08/06/2019,6,2019,06:01:00 a.m,43624.25069,13.47965844,Pcostero
08/06/2019 07:01:00 a.m.,08/06/2019,6,2019,07:01:00 a.m,43624.29236,13.47965844,Pcostero
08/06/2019 08:01:00 a.m.,08/06/2019,6,2019,08:01:00 a.m,43624.33403,13.47965844,Pcostero
08/06/2019 09:01:00 a.m.,08/06/2019,6,2019,09:01:00 a.m,43624.37569,13.6046227,Pcostero
08/06/2019 10:01:00 a.m.,08/06/2019,6,2019,10:01:00 a.m,43624.41736,13.72956833,Pcostero
08/06/2019 11:01:00 a.m.,08/06/2019,6,2019,11:01:00 a.m,43624.45903,13.85449532,Pcostero
08/06/2019 12:01:00 p.m.,08/06/2019,6,2019,12:01:00 p.m,43624.50069,13.85449532,Pcostero
08/06/2019 01:01:00 p.m.,08/06/2019,6,2019,01:01:00 p.m,43624.54236,13.85449532,Pcostero
08/06/2019 02:01:00 p.m.,08/06/2019,6,2019,02:01:00 p.m,43624.58403,13.85449532,Pcostero
08/06/2019 03:01:00 p.m.,08/06/2019,6,2019,03:01:00 p.m,43624.62569,13.85449532,Pcostero
08/06/2019 04:01:00 p.m.,08/06/2019,6,2019,04:01:00 p.m,43624.66736,13.85449532,Pcostero
08/06/2019 05:01:00 p.m.,08/06/2019,6,2019,05:01:00 p.m,43624.70903,13.85449532,Pcostero
08/06/2019 06:01:00 p.m.,08/06/2019,6,2019,06:01:00 p.m,43624.75069,13.85449532,Pcostero
08/06/2019 07:01:00 p.m.,08/06/2019,6,2019,07:01:00 p.m,43624.79236,13.85449532,Pcostero
08/06/2019 08:01:00 p.m.,08/06/2019,6,2019,08:01:00 p.m,43624.83403,13.72956833,Pcostero
08/06/2019 09:01:00 p.m.,08/06/2019,6,2019,09:01:00 p.m,43624.87569,13.72956833,Pcostero
08/06/2019 10:01:00 p.m.,08/06/2019,6,2019,10:01:00 p.m,43624.91736,13.72956833,Pcostero
08/06/2019 11:01:00 p.m.,08/06/2019,6,2019,11:01:00 p.m,43624.95903,13.85449532,Pcostero
09/06/2019 12:01:00 a.m.,09/06/2019,6,2019,12:01:00 a.m,43625.00069,13.85449532,Pcostero
09/06/2019 01:01:00 a.m.,09/06/2019,6,2019,01:01:00 a.m,43625.04236,13.85449532,Pcostero
09/06/2019 02:01:00 a.m.,09/06/2019,6,2019,02:01:00 a.m,43625.08403,13.72956833,Pcostero
09/06/2019 03:01:00 a.m.,09/06/2019,6,2019,03:01:00 a.m,43625.12569,13.85449532,Pcostero
09/06/2019 04:01:00 a.m.,09/06/2019,6,2019,04:01:00 a.m,43625.16736,13.72956833,Pcostero
09/06/2019 05:01:00 a.m.,09/06/2019,6,2019,05:01:00 a.m,43625.20903,13.72956833,Pcostero
09/06/2019 06:01:00 a.m.,09/06/2019,6,2019,06:01:00 a.m,43625.25069,13.6046227,Pcostero
09/06/2019 07:01:00 a.m.,09/06/2019,6,2019,07:01:00 a.m,43625.29236,13.6046227,Pcostero
09/06/2019 08:01:00 a.m.,09/06/2019,6,2019,08:01:00 a.m,43625.33403,13.6046227,Pcostero
09/06/2019 09:01:00 a.m.,09/06/2019,6,2019,09:01:00 a.m,43625.37569,13.6046227,Pcostero
09/06/2019 10:01:00 a.m.,09/06/2019,6,2019,10:01:00 a.m,43625.41736,13.47965844,Pcostero
09/06/2019 11:01:00 a.m.,09/06/2019,6,2019,11:01:00 a.m,43625.45903,13.72956833,Pcostero
09/06/2019 12:01:00 p.m.,09/06/2019,6,2019,12:01:00 p.m,43625.50069,13.85449532,Pcostero
09/06/2019 01:01:00 p.m.,09/06/2019,6,2019,01:01:00 p.m,43625.54236,13.85449532,Pcostero
09/06/2019 02:01:00 p.m.,09/06/2019,6,2019,02:01:00 p.m,43625.58403,13.72956833,Pcostero
09/06/2019 03:01:00 p.m.,09/06/2019,6,2019,03:01:00 p.m,43625.62569,13.85449532,Pcostero
09/06/2019 04:01:00 p.m.,09/06/2019,6,2019,04:01:00 p.m,43625.66736,13.85449532,Pcostero
09/06/2019 05:01:00 p.m.,09/06/2019,6,2019,05:01:00 p.m,43625.70903,13.85449532,Pcostero
09/06/2019 06:01:00 p.m.,09/06/2019,6,2019,06:01:00 p.m,43625.75069,13.72956833,Pcostero
09/06/2019 07:01:00 p.m.,09/06/2019,6,2019,07:01:00 p.m,43625.79236,13.72956833,Pcostero
09/06/2019 08:01:00 p.m.,09/06/2019,6,2019,08:01:00 p.m,43625.83403,13.6046227,Pcostero
09/06/2019 09:01:00 p.m.,09/06/2019,6,2019,09:01:00 p.m,43625.87569,13.6046227,Pcostero
09/06/2019 10:01:00 p.m.,09/06/2019,6,2019,10:01:00 p.m,43625.91736,13.85449532,Pcostero
09/06/2019 11:01:00 p.m.,09/06/2019,6,2019,11:01:00 p.m,43625.95903,13.85449532,Pcostero
10/06/2019 12:01:00 a.m.,10/06/2019,6,2019,12:01:00 a.m,43626.00069,13.85449532,Pcostero
10/06/2019 01:01:00 a.m.,10/06/2019,6,2019,01:01:00 a.m,43626.04236,13.85449532,Pcostero
10/06/2019 02:01:00 a.m.,10/06/2019,6,2019,02:01:00 a.m,43626.08403,13.72956833,Pcostero
10/06/2019 03:01:00 a.m.,10/06/2019,6,2019,03:01:00 a.m,43626.12569,13.72956833,Pcostero
10/06/2019 04:01:00 a.m.,10/06/2019,6,2019,04:01:00 a.m,43626.16736,13.72956833,Pcostero
10/06/2019 05:01:00 a.m.,10/06/2019,6,2019,05:01:00 a.m,43626.20903,13.6046227,Pcostero
10/06/2019 06:01:00 a.m.,10/06/2019,6,2019,06:01:00 a.m,43626.25069,13.47965844,Pcostero
10/06/2019 07:01:00 a.m.,10/06/2019,6,2019,07:01:00 a.m,43626.29236,13.47965844,Pcostero
10/06/2019 08:01:00 a.m.,10/06/2019,6,2019,08:01:00 a.m,43626.33403,13.47965844,Pcostero
10/06/2019 09:01:00 a.m.,10/06/2019,6,2019,09:01:00 a.m,43626.37569,13.35467555,Pcostero
10/06/2019 10:01:00 a.m.,10/06/2019,6,2019,10:01:00 a.m,43626.41736,13.22967403,Pcostero
10/06/2019 11:01:00 a.m.,10/06/2019,6,2019,11:01:00 a.m,43626.45903,13.47965844,Pcostero
10/06/2019 12:01:00 p.m.,10/06/2019,6,2019,12:01:00 p.m,43626.50069,13.6046227,Pcostero
10/06/2019 01:01:00 p.m.,10/06/2019,6,2019,01:01:00 p.m,43626.54236,13.72956833,Pcostero
10/06/2019 02:01:00 p.m.,10/06/2019,6,2019,02:01:00 p.m,43626.58403,13.6046227,Pcostero
10/06/2019 03:01:00 p.m.,10/06/2019,6,2019,03:01:00 p.m,43626.62569,13.6046227,Pcostero
10/06/2019 04:01:00 p.m.,10/06/2019,6,2019,04:01:00 p.m,43626.66736,13.6046227,Pcostero
10/06/2019 05:01:00 p.m.,10/06/2019,6,2019,05:01:00 p.m,43626.70903,13.47965844,Pcostero
10/06/2019 06:01:00 p.m.,10/06/2019,6,2019,06:01:00 p.m,43626.75069,13.35467555,Pcostero
10/06/2019 07:01:00 p.m.,10/06/2019,6,2019,07:01:00 p.m,43626.79236,13.22967403,Pcostero
10/06/2019 08:01:00 p.m.,10/06/2019,6,2019,08:01:00 p.m,43626.83403,13.35467555,Pcostero
10/06/2019 09:01:00 p.m.,10/06/2019,6,2019,09:01:00 p.m,43626.87569,13.47965844,Pcostero
10/06/2019 10:01:00 p.m.,10/06/2019,6,2019,10:01:00 p.m,43626.91736,13.47965844,Pcostero
10/06/2019 11:01:00 p.m.,10/06/2019,6,2019,11:01:00 p.m,43626.95903,13.47965844,Pcostero
11/06/2019 12:01:00 a.m.,11/06/2019,6,2019,12:01:00 a.m,43627.00069,13.47965844,Pcostero
11/06/2019 01:01:00 a.m.,11/06/2019,6,2019,01:01:00 a.m,43627.04236,13.47965844,Pcostero
