Date.Hour,Datetime,Date.Hour Windows format,Temp. ,SITE
17/08/2018 05:27:00 a.m.,17/08/2018,43329.22708,10.55400027,Pcostero
17/08/2018 06:27:00 a.m.,17/08/2018,43329.26875,10.55400027,Pcostero
17/08/2018 07:27:00 a.m.,17/08/2018,43329.31042,10.55400027,Pcostero
17/08/2018 08:27:00 a.m.,17/08/2018,43329.35208,10.55400027,Pcostero
17/08/2018 09:27:00 a.m.,17/08/2018,43329.39375,10.55400027,Pcostero
17/08/2018 10:27:00 a.m.,17/08/2018,43329.43542,10.55400027,Pcostero
17/08/2018 11:27:00 a.m.,17/08/2018,43329.47708,10.55400027,Pcostero
17/08/2018 12:27:00 p.m.,17/08/2018,43329.51875,10.55400027,Pcostero
17/08/2018 01:27:00 p.m.,17/08/2018,43329.56042,10.55400027,Pcostero
17/08/2018 02:27:00 p.m.,17/08/2018,43329.60208,10.55400027,Pcostero
17/08/2018 03:27:00 p.m.,17/08/2018,43329.64375,10.68061786,Pcostero
17/08/2018 04:27:00 p.m.,17/08/2018,43329.68542,10.68061786,Pcostero
17/08/2018 05:27:00 p.m.,17/08/2018,43329.72708,10.68061786,Pcostero
17/08/2018 06:27:00 p.m.,17/08/2018,43329.76875,10.68061786,Pcostero
17/08/2018 07:27:00 p.m.,17/08/2018,43329.81042,10.68061786,Pcostero
17/08/2018 08:27:00 p.m.,17/08/2018,43329.85208,10.55400027,Pcostero
17/08/2018 09:27:00 p.m.,17/08/2018,43329.89375,10.55400027,Pcostero
17/08/2018 10:27:00 p.m.,17/08/2018,43329.93542,10.55400027,Pcostero
17/08/2018 11:27:00 p.m.,17/08/2018,43329.97708,10.55400027,Pcostero
18/08/2018 12:27:00 a.m.,18/08/2018,43330.01875,10.55400027,Pcostero
18/08/2018 01:27:00 a.m.,18/08/2018,43330.06042,10.55400027,Pcostero
18/08/2018 02:27:00 a.m.,18/08/2018,43330.10208,10.55400027,Pcostero
18/08/2018 03:27:00 a.m.,18/08/2018,43330.14375,10.55400027,Pcostero
18/08/2018 04:27:00 a.m.,18/08/2018,43330.18542,10.42736988,Pcostero
18/08/2018 05:27:00 a.m.,18/08/2018,43330.22708,10.3007267,Pcostero
18/08/2018 06:27:00 a.m.,18/08/2018,43330.26875,10.3007267,Pcostero
18/08/2018 07:27:00 a.m.,18/08/2018,43330.31042,10.3007267,Pcostero
18/08/2018 08:27:00 a.m.,18/08/2018,43330.35208,10.17407071,Pcostero
18/08/2018 09:27:00 a.m.,18/08/2018,43330.39375,10.17407071,Pcostero
18/08/2018 10:27:00 a.m.,18/08/2018,43330.43542,10.3007267,Pcostero
18/08/2018 11:27:00 a.m.,18/08/2018,43330.47708,10.42736988,Pcostero
18/08/2018 12:27:00 p.m.,18/08/2018,43330.51875,10.42736988,Pcostero
18/08/2018 01:27:00 p.m.,18/08/2018,43330.56042,10.55400027,Pcostero
18/08/2018 02:27:00 p.m.,18/08/2018,43330.60208,10.55400027,Pcostero
18/08/2018 03:27:00 p.m.,18/08/2018,43330.64375,10.42736988,Pcostero
18/08/2018 04:27:00 p.m.,18/08/2018,43330.68542,10.42736988,Pcostero
18/08/2018 05:27:00 p.m.,18/08/2018,43330.72708,10.42736988,Pcostero
18/08/2018 06:27:00 p.m.,18/08/2018,43330.76875,10.42736988,Pcostero
18/08/2018 07:27:00 p.m.,18/08/2018,43330.81042,10.3007267,Pcostero
18/08/2018 08:27:00 p.m.,18/08/2018,43330.85208,10.3007267,Pcostero
18/08/2018 09:27:00 p.m.,18/08/2018,43330.89375,10.3007267,Pcostero
18/08/2018 10:27:00 p.m.,18/08/2018,43330.93542,10.17407071,Pcostero
18/08/2018 11:27:00 p.m.,18/08/2018,43330.97708,10.17407071,Pcostero
19/08/2018 12:27:00 a.m.,19/08/2018,43331.01875,10.3007267,Pcostero
19/08/2018 01:27:00 a.m.,19/08/2018,43331.06042,10.3007267,Pcostero
19/08/2018 02:27:00 a.m.,19/08/2018,43331.10208,10.3007267,Pcostero
19/08/2018 03:27:00 a.m.,19/08/2018,43331.14375,10.3007267,Pcostero
19/08/2018 04:27:00 a.m.,19/08/2018,43331.18542,10.3007267,Pcostero
19/08/2018 05:27:00 a.m.,19/08/2018,43331.22708,10.17407071,Pcostero
19/08/2018 06:27:00 a.m.,19/08/2018,43331.26875,10.17407071,Pcostero
19/08/2018 07:27:00 a.m.,19/08/2018,43331.31042,9.920720328,Pcostero
19/08/2018 08:27:00 a.m.,19/08/2018,43331.35208,10.04740192,Pcostero
19/08/2018 09:27:00 a.m.,19/08/2018,43331.39375,10.17407071,Pcostero
19/08/2018 10:27:00 a.m.,19/08/2018,43331.43542,10.17407071,Pcostero
19/08/2018 11:27:00 a.m.,19/08/2018,43331.47708,10.17407071,Pcostero
19/08/2018 12:27:00 p.m.,19/08/2018,43331.51875,10.42736988,Pcostero
19/08/2018 01:27:00 p.m.,19/08/2018,43331.56042,10.42736988,Pcostero
19/08/2018 02:27:00 p.m.,19/08/2018,43331.60208,10.55400027,Pcostero
19/08/2018 03:27:00 p.m.,19/08/2018,43331.64375,10.55400027,Pcostero
19/08/2018 04:27:00 p.m.,19/08/2018,43331.68542,10.55400027,Pcostero
19/08/2018 05:27:00 p.m.,19/08/2018,43331.72708,10.68061786,Pcostero
19/08/2018 06:27:00 p.m.,19/08/2018,43331.76875,10.68061786,Pcostero
19/08/2018 07:27:00 p.m.,19/08/2018,43331.81042,10.55400027,Pcostero
19/08/2018 08:27:00 p.m.,19/08/2018,43331.85208,10.55400027,Pcostero
19/08/2018 09:27:00 p.m.,19/08/2018,43331.89375,10.55400027,Pcostero
19/08/2018 10:27:00 p.m.,19/08/2018,43331.93542,10.42736988,Pcostero
19/08/2018 11:27:00 p.m.,19/08/2018,43331.97708,10.42736988,Pcostero
20/08/2018 12:27:00 a.m.,20/08/2018,43332.01875,10.42736988,Pcostero
20/08/2018 01:27:00 a.m.,20/08/2018,43332.06042,10.42736988,Pcostero
20/08/2018 02:27:00 a.m.,20/08/2018,43332.10208,10.42736988,Pcostero
20/08/2018 03:27:00 a.m.,20/08/2018,43332.14375,10.42736988,Pcostero
20/08/2018 04:27:00 a.m.,20/08/2018,43332.18542,10.42736988,Pcostero
20/08/2018 05:27:00 a.m.,20/08/2018,43332.22708,10.3007267,Pcostero
20/08/2018 06:27:00 a.m.,20/08/2018,43332.26875,10.3007267,Pcostero
20/08/2018 07:27:00 a.m.,20/08/2018,43332.31042,10.3007267,Pcostero
20/08/2018 08:27:00 a.m.,20/08/2018,43332.35208,10.17407071,Pcostero
20/08/2018 09:27:00 a.m.,20/08/2018,43332.39375,10.17407071,Pcostero
20/08/2018 10:27:00 a.m.,20/08/2018,43332.43542,10.17407071,Pcostero
20/08/2018 11:27:00 a.m.,20/08/2018,43332.47708,10.17407071,Pcostero
20/08/2018 12:27:00 p.m.,20/08/2018,43332.51875,10.17407071,Pcostero
20/08/2018 01:27:00 p.m.,20/08/2018,43332.56042,10.3007267,Pcostero
20/08/2018 02:27:00 p.m.,20/08/2018,43332.60208,10.42736988,Pcostero
20/08/2018 03:27:00 p.m.,20/08/2018,43332.64375,10.42736988,Pcostero
20/08/2018 04:27:00 p.m.,20/08/2018,43332.68542,10.42736988,Pcostero
20/08/2018 05:27:00 p.m.,20/08/2018,43332.72708,10.42736988,Pcostero
20/08/2018 06:27:00 p.m.,20/08/2018,43332.76875,10.42736988,Pcostero
20/08/2018 07:27:00 p.m.,20/08/2018,43332.81042,10.3007267,Pcostero
20/08/2018 08:27:00 p.m.,20/08/2018,43332.85208,10.3007267,Pcostero
20/08/2018 09:27:00 p.m.,20/08/2018,43332.89375,10.3007267,Pcostero
20/08/2018 10:27:00 p.m.,20/08/2018,43332.93542,10.17407071,Pcostero
20/08/2018 11:27:00 p.m.,20/08/2018,43332.97708,10.17407071,Pcostero
21/08/2018 12:27:00 a.m.,21/08/2018,43333.01875,10.17407071,Pcostero
21/08/2018 01:27:00 a.m.,21/08/2018,43333.06042,10.17407071,Pcostero
21/08/2018 02:27:00 a.m.,21/08/2018,43333.10208,10.17407071,Pcostero
21/08/2018 03:27:00 a.m.,21/08/2018,43333.14375,10.04740192,Pcostero
21/08/2018 04:27:00 a.m.,21/08/2018,43333.18542,10.17407071,Pcostero
21/08/2018 05:27:00 a.m.,21/08/2018,43333.22708,10.17407071,Pcostero
21/08/2018 06:27:00 a.m.,21/08/2018,43333.26875,10.17407071,Pcostero
21/08/2018 07:27:00 a.m.,21/08/2018,43333.31042,10.04740192,Pcostero
21/08/2018 08:27:00 a.m.,21/08/2018,43333.35208,10.04740192,Pcostero
21/08/2018 09:27:00 a.m.,21/08/2018,43333.39375,10.17407071,Pcostero
21/08/2018 10:27:00 a.m.,21/08/2018,43333.43542,10.17407071,Pcostero
21/08/2018 11:27:00 a.m.,21/08/2018,43333.47708,10.17407071,Pcostero
21/08/2018 12:27:00 p.m.,21/08/2018,43333.51875,10.17407071,Pcostero
21/08/2018 01:27:00 p.m.,21/08/2018,43333.56042,10.3007267,Pcostero
21/08/2018 02:27:00 p.m.,21/08/2018,43333.60208,10.3007267,Pcostero
21/08/2018 03:27:00 p.m.,21/08/2018,43333.64375,10.3007267,Pcostero
21/08/2018 04:27:00 p.m.,21/08/2018,43333.68542,10.3007267,Pcostero
21/08/2018 05:27:00 p.m.,21/08/2018,43333.72708,10.3007267,Pcostero
21/08/2018 06:27:00 p.m.,21/08/2018,43333.76875,10.3007267,Pcostero
21/08/2018 07:27:00 p.m.,21/08/2018,43333.81042,10.3007267,Pcostero
21/08/2018 08:27:00 p.m.,21/08/2018,43333.85208,10.42736988,Pcostero
21/08/2018 09:27:00 p.m.,21/08/2018,43333.89375,10.3007267,Pcostero
21/08/2018 10:27:00 p.m.,21/08/2018,43333.93542,10.3007267,Pcostero
21/08/2018 11:27:00 p.m.,21/08/2018,43333.97708,10.3007267,Pcostero
22/08/2018 12:27:00 a.m.,22/08/2018,43334.01875,10.3007267,Pcostero
22/08/2018 01:27:00 a.m.,22/08/2018,43334.06042,10.3007267,Pcostero
22/08/2018 02:27:00 a.m.,22/08/2018,43334.10208,10.42736988,Pcostero
22/08/2018 03:27:00 a.m.,22/08/2018,43334.14375,10.3007267,Pcostero
22/08/2018 04:27:00 a.m.,22/08/2018,43334.18542,10.3007267,Pcostero
22/08/2018 05:27:00 a.m.,22/08/2018,43334.22708,10.3007267,Pcostero
22/08/2018 06:27:00 a.m.,22/08/2018,43334.26875,10.3007267,Pcostero
22/08/2018 07:27:00 a.m.,22/08/2018,43334.31042,10.3007267,Pcostero
22/08/2018 08:27:00 a.m.,22/08/2018,43334.35208,10.3007267,Pcostero
22/08/2018 09:27:00 a.m.,22/08/2018,43334.39375,10.3007267,Pcostero
22/08/2018 10:27:00 a.m.,22/08/2018,43334.43542,10.3007267,Pcostero
22/08/2018 11:27:00 a.m.,22/08/2018,43334.47708,10.3007267,Pcostero
22/08/2018 12:27:00 p.m.,22/08/2018,43334.51875,10.42736988,Pcostero
22/08/2018 01:27:00 p.m.,22/08/2018,43334.56042,10.55400027,Pcostero
22/08/2018 02:27:00 p.m.,22/08/2018,43334.60208,10.55400027,Pcostero
22/08/2018 03:27:00 p.m.,22/08/2018,43334.64375,10.55400027,Pcostero
22/08/2018 04:27:00 p.m.,22/08/2018,43334.68542,10.55400027,Pcostero
22/08/2018 05:27:00 p.m.,22/08/2018,43334.72708,10.55400027,Pcostero
22/08/2018 06:27:00 p.m.,22/08/2018,43334.76875,10.42736988,Pcostero
22/08/2018 07:27:00 p.m.,22/08/2018,43334.81042,10.42736988,Pcostero
22/08/2018 08:27:00 p.m.,22/08/2018,43334.85208,10.42736988,Pcostero
22/08/2018 09:27:00 p.m.,22/08/2018,43334.89375,10.42736988,Pcostero
22/08/2018 10:27:00 p.m.,22/08/2018,43334.93542,10.42736988,Pcostero
22/08/2018 11:27:00 p.m.,22/08/2018,43334.97708,10.42736988,Pcostero
23/08/2018 12:27:00 a.m.,23/08/2018,43335.01875,10.3007267,Pcostero
23/08/2018 01:27:00 a.m.,23/08/2018,43335.06042,10.42736988,Pcostero
23/08/2018 02:27:00 a.m.,23/08/2018,43335.10208,10.3007267,Pcostero
23/08/2018 03:27:00 a.m.,23/08/2018,43335.14375,10.3007267,Pcostero
23/08/2018 04:27:00 a.m.,23/08/2018,43335.18542,10.3007267,Pcostero
23/08/2018 05:27:00 a.m.,23/08/2018,43335.22708,10.3007267,Pcostero
23/08/2018 06:27:00 a.m.,23/08/2018,43335.26875,10.3007267,Pcostero
23/08/2018 07:27:00 a.m.,23/08/2018,43335.31042,10.3007267,Pcostero
23/08/2018 08:27:00 a.m.,23/08/2018,43335.35208,10.3007267,Pcostero
23/08/2018 09:27:00 a.m.,23/08/2018,43335.39375,10.17407071,Pcostero
23/08/2018 10:27:00 a.m.,23/08/2018,43335.43542,10.17407071,Pcostero
23/08/2018 11:27:00 a.m.,23/08/2018,43335.47708,10.3007267,Pcostero
23/08/2018 12:27:00 p.m.,23/08/2018,43335.51875,10.3007267,Pcostero
23/08/2018 01:27:00 p.m.,23/08/2018,43335.56042,10.42736988,Pcostero
23/08/2018 02:27:00 p.m.,23/08/2018,43335.60208,10.55400027,Pcostero
23/08/2018 03:27:00 p.m.,23/08/2018,43335.64375,10.55400027,Pcostero
23/08/2018 04:27:00 p.m.,23/08/2018,43335.68542,10.55400027,Pcostero
23/08/2018 05:27:00 p.m.,23/08/2018,43335.72708,10.55400027,Pcostero
23/08/2018 06:27:00 p.m.,23/08/2018,43335.76875,10.55400027,Pcostero
23/08/2018 07:27:00 p.m.,23/08/2018,43335.81042,10.55400027,Pcostero
23/08/2018 08:27:00 p.m.,23/08/2018,43335.85208,10.55400027,Pcostero
23/08/2018 09:27:00 p.m.,23/08/2018,43335.89375,10.55400027,Pcostero
23/08/2018 10:27:00 p.m.,23/08/2018,43335.93542,10.55400027,Pcostero
23/08/2018 11:27:00 p.m.,23/08/2018,43335.97708,10.55400027,Pcostero
24/08/2018 12:27:00 a.m.,24/08/2018,43336.01875,10.42736988,Pcostero
24/08/2018 01:27:00 a.m.,24/08/2018,43336.06042,10.42736988,Pcostero
24/08/2018 02:27:00 a.m.,24/08/2018,43336.10208,10.42736988,Pcostero
24/08/2018 03:27:00 a.m.,24/08/2018,43336.14375,10.42736988,Pcostero
24/08/2018 04:27:00 a.m.,24/08/2018,43336.18542,10.42736988,Pcostero
24/08/2018 05:27:00 a.m.,24/08/2018,43336.22708,10.42736988,Pcostero
24/08/2018 06:27:00 a.m.,24/08/2018,43336.26875,10.42736988,Pcostero
24/08/2018 07:27:00 a.m.,24/08/2018,43336.31042,10.3007267,Pcostero
24/08/2018 08:27:00 a.m.,24/08/2018,43336.35208,10.3007267,Pcostero
24/08/2018 09:27:00 a.m.,24/08/2018,43336.39375,10.3007267,Pcostero
24/08/2018 10:27:00 a.m.,24/08/2018,43336.43542,10.3007267,Pcostero
24/08/2018 11:27:00 a.m.,24/08/2018,43336.47708,10.3007267,Pcostero
24/08/2018 12:27:00 p.m.,24/08/2018,43336.51875,10.3007267,Pcostero
24/08/2018 01:27:00 p.m.,24/08/2018,43336.56042,10.42736988,Pcostero
24/08/2018 02:27:00 p.m.,24/08/2018,43336.60208,10.42736988,Pcostero
24/08/2018 03:27:00 p.m.,24/08/2018,43336.64375,10.42736988,Pcostero
24/08/2018 04:27:00 p.m.,24/08/2018,43336.68542,10.55400027,Pcostero
24/08/2018 05:27:00 p.m.,24/08/2018,43336.72708,10.55400027,Pcostero
24/08/2018 06:27:00 p.m.,24/08/2018,43336.76875,10.55400027,Pcostero
24/08/2018 07:27:00 p.m.,24/08/2018,43336.81042,10.55400027,Pcostero
24/08/2018 08:27:00 p.m.,24/08/2018,43336.85208,10.55400027,Pcostero
24/08/2018 09:27:00 p.m.,24/08/2018,43336.89375,10.55400027,Pcostero
24/08/2018 10:27:00 p.m.,24/08/2018,43336.93542,10.42736988,Pcostero
24/08/2018 11:27:00 p.m.,24/08/2018,43336.97708,10.42736988,Pcostero
25/08/2018 12:27:00 a.m.,25/08/2018,43337.01875,10.42736988,Pcostero
25/08/2018 01:27:00 a.m.,25/08/2018,43337.06042,10.42736988,Pcostero
25/08/2018 02:27:00 a.m.,25/08/2018,43337.10208,10.42736988,Pcostero
25/08/2018 03:27:00 a.m.,25/08/2018,43337.14375,10.42736988,Pcostero
25/08/2018 04:27:00 a.m.,25/08/2018,43337.18542,10.3007267,Pcostero
25/08/2018 05:27:00 a.m.,25/08/2018,43337.22708,10.3007267,Pcostero
25/08/2018 06:27:00 a.m.,25/08/2018,43337.26875,10.3007267,Pcostero
25/08/2018 07:27:00 a.m.,25/08/2018,43337.31042,10.3007267,Pcostero
25/08/2018 08:27:00 a.m.,25/08/2018,43337.35208,10.3007267,Pcostero
25/08/2018 09:27:00 a.m.,25/08/2018,43337.39375,10.3007267,Pcostero
25/08/2018 10:27:00 a.m.,25/08/2018,43337.43542,10.3007267,Pcostero
25/08/2018 11:27:00 a.m.,25/08/2018,43337.47708,10.3007267,Pcostero
25/08/2018 12:27:00 p.m.,25/08/2018,43337.51875,10.3007267,Pcostero
25/08/2018 01:27:00 p.m.,25/08/2018,43337.56042,10.55400027,Pcostero
25/08/2018 02:27:00 p.m.,25/08/2018,43337.60208,10.55400027,Pcostero
25/08/2018 03:27:00 p.m.,25/08/2018,43337.64375,10.55400027,Pcostero
25/08/2018 04:27:00 p.m.,25/08/2018,43337.68542,10.55400027,Pcostero
25/08/2018 05:27:00 p.m.,25/08/2018,43337.72708,10.55400027,Pcostero
25/08/2018 06:27:00 p.m.,25/08/2018,43337.76875,10.55400027,Pcostero
25/08/2018 07:27:00 p.m.,25/08/2018,43337.81042,10.55400027,Pcostero
25/08/2018 08:27:00 p.m.,25/08/2018,43337.85208,10.55400027,Pcostero
25/08/2018 09:27:00 p.m.,25/08/2018,43337.89375,10.42736988,Pcostero
25/08/2018 10:27:00 p.m.,25/08/2018,43337.93542,10.42736988,Pcostero
25/08/2018 11:27:00 p.m.,25/08/2018,43337.97708,10.42736988,Pcostero
26/08/2018 12:27:00 a.m.,26/08/2018,43338.01875,10.42736988,Pcostero
26/08/2018 01:27:00 a.m.,26/08/2018,43338.06042,10.42736988,Pcostero
26/08/2018 02:27:00 a.m.,26/08/2018,43338.10208,10.42736988,Pcostero
26/08/2018 03:27:00 a.m.,26/08/2018,43338.14375,10.3007267,Pcostero
26/08/2018 04:27:00 a.m.,26/08/2018,43338.18542,10.3007267,Pcostero
26/08/2018 05:27:00 a.m.,26/08/2018,43338.22708,10.3007267,Pcostero
26/08/2018 06:27:00 a.m.,26/08/2018,43338.26875,10.3007267,Pcostero
26/08/2018 07:27:00 a.m.,26/08/2018,43338.31042,10.3007267,Pcostero
26/08/2018 08:27:00 a.m.,26/08/2018,43338.35208,10.3007267,Pcostero
26/08/2018 09:27:00 a.m.,26/08/2018,43338.39375,10.3007267,Pcostero
26/08/2018 10:27:00 a.m.,26/08/2018,43338.43542,10.42736988,Pcostero
26/08/2018 11:27:00 a.m.,26/08/2018,43338.47708,10.42736988,Pcostero
26/08/2018 12:27:00 p.m.,26/08/2018,43338.51875,10.42736988,Pcostero
26/08/2018 01:27:00 p.m.,26/08/2018,43338.56042,10.55400027,Pcostero
26/08/2018 02:27:00 p.m.,26/08/2018,43338.60208,10.55400027,Pcostero
26/08/2018 03:27:00 p.m.,26/08/2018,43338.64375,10.68061786,Pcostero
26/08/2018 04:27:00 p.m.,26/08/2018,43338.68542,10.55400027,Pcostero
26/08/2018 05:27:00 p.m.,26/08/2018,43338.72708,10.55400027,Pcostero
26/08/2018 06:27:00 p.m.,26/08/2018,43338.76875,10.55400027,Pcostero
26/08/2018 07:27:00 p.m.,26/08/2018,43338.81042,10.55400027,Pcostero
26/08/2018 08:27:00 p.m.,26/08/2018,43338.85208,10.55400027,Pcostero
26/08/2018 09:27:00 p.m.,26/08/2018,43338.89375,10.55400027,Pcostero
26/08/2018 10:27:00 p.m.,26/08/2018,43338.93542,10.55400027,Pcostero
26/08/2018 11:27:00 p.m.,26/08/2018,43338.97708,10.55400027,Pcostero
27/08/2018 12:27:00 a.m.,27/08/2018,43339.01875,10.55400027,Pcostero
27/08/2018 01:27:00 a.m.,27/08/2018,43339.06042,10.55400027,Pcostero
27/08/2018 02:27:00 a.m.,27/08/2018,43339.10208,10.55400027,Pcostero
27/08/2018 03:27:00 a.m.,27/08/2018,43339.14375,10.55400027,Pcostero
27/08/2018 04:27:00 a.m.,27/08/2018,43339.18542,10.55400027,Pcostero
27/08/2018 05:27:00 a.m.,27/08/2018,43339.22708,10.55400027,Pcostero
27/08/2018 06:27:00 a.m.,27/08/2018,43339.26875,10.68061786,Pcostero
27/08/2018 07:27:00 a.m.,27/08/2018,43339.31042,10.68061786,Pcostero
27/08/2018 08:27:00 a.m.,27/08/2018,43339.35208,10.68061786,Pcostero
27/08/2018 09:27:00 a.m.,27/08/2018,43339.39375,10.68061786,Pcostero
27/08/2018 10:27:00 a.m.,27/08/2018,43339.43542,10.68061786,Pcostero
27/08/2018 11:27:00 a.m.,27/08/2018,43339.47708,10.68061786,Pcostero
27/08/2018 12:27:00 p.m.,27/08/2018,43339.51875,10.68061786,Pcostero
27/08/2018 01:27:00 p.m.,27/08/2018,43339.56042,10.68061786,Pcostero
27/08/2018 02:27:00 p.m.,27/08/2018,43339.60208,10.68061786,Pcostero
27/08/2018 03:27:00 p.m.,27/08/2018,43339.64375,10.80722265,Pcostero
27/08/2018 04:27:00 p.m.,27/08/2018,43339.68542,10.80722265,Pcostero
27/08/2018 05:27:00 p.m.,27/08/2018,43339.72708,10.68061786,Pcostero
27/08/2018 06:27:00 p.m.,27/08/2018,43339.76875,10.68061786,Pcostero
27/08/2018 07:27:00 p.m.,27/08/2018,43339.81042,10.68061786,Pcostero
27/08/2018 08:27:00 p.m.,27/08/2018,43339.85208,10.68061786,Pcostero
27/08/2018 09:27:00 p.m.,27/08/2018,43339.89375,10.55400027,Pcostero
27/08/2018 10:27:00 p.m.,27/08/2018,43339.93542,10.55400027,Pcostero
27/08/2018 11:27:00 p.m.,27/08/2018,43339.97708,10.55400027,Pcostero
28/08/2018 12:27:00 a.m.,28/08/2018,43340.01875,10.55400027,Pcostero
28/08/2018 01:27:00 a.m.,28/08/2018,43340.06042,10.55400027,Pcostero
28/08/2018 02:27:00 a.m.,28/08/2018,43340.10208,10.55400027,Pcostero
28/08/2018 03:27:00 a.m.,28/08/2018,43340.14375,10.55400027,Pcostero
28/08/2018 04:27:00 a.m.,28/08/2018,43340.18542,10.42736988,Pcostero
28/08/2018 05:27:00 a.m.,28/08/2018,43340.22708,10.55400027,Pcostero
28/08/2018 06:27:00 a.m.,28/08/2018,43340.26875,10.55400027,Pcostero
28/08/2018 07:27:00 a.m.,28/08/2018,43340.31042,10.55400027,Pcostero
28/08/2018 08:27:00 a.m.,28/08/2018,43340.35208,10.55400027,Pcostero
28/08/2018 09:27:00 a.m.,28/08/2018,43340.39375,10.55400027,Pcostero
28/08/2018 10:27:00 a.m.,28/08/2018,43340.43542,10.68061786,Pcostero
28/08/2018 11:27:00 a.m.,28/08/2018,43340.47708,10.68061786,Pcostero
28/08/2018 12:27:00 p.m.,28/08/2018,43340.51875,10.68061786,Pcostero
28/08/2018 01:27:00 p.m.,28/08/2018,43340.56042,10.68061786,Pcostero
28/08/2018 02:27:00 p.m.,28/08/2018,43340.60208,10.68061786,Pcostero
28/08/2018 03:27:00 p.m.,28/08/2018,43340.64375,10.68061786,Pcostero
28/08/2018 04:27:00 p.m.,28/08/2018,43340.68542,10.80722265,Pcostero
28/08/2018 05:27:00 p.m.,28/08/2018,43340.72708,10.80722265,Pcostero
28/08/2018 06:27:00 p.m.,28/08/2018,43340.76875,10.68061786,Pcostero
28/08/2018 07:27:00 p.m.,28/08/2018,43340.81042,10.68061786,Pcostero
28/08/2018 08:27:00 p.m.,28/08/2018,43340.85208,10.80722265,Pcostero
28/08/2018 09:27:00 p.m.,28/08/2018,43340.89375,10.68061786,Pcostero
28/08/2018 10:27:00 p.m.,28/08/2018,43340.93542,10.68061786,Pcostero
28/08/2018 11:27:00 p.m.,28/08/2018,43340.97708,10.68061786,Pcostero
29/08/2018 12:27:00 a.m.,29/08/2018,43341.01875,10.68061786,Pcostero
29/08/2018 01:27:00 a.m.,29/08/2018,43341.06042,10.68061786,Pcostero
29/08/2018 02:27:00 a.m.,29/08/2018,43341.10208,10.68061786,Pcostero
29/08/2018 03:27:00 a.m.,29/08/2018,43341.14375,10.55400027,Pcostero
29/08/2018 04:27:00 a.m.,29/08/2018,43341.18542,10.55400027,Pcostero
29/08/2018 05:27:00 a.m.,29/08/2018,43341.22708,10.55400027,Pcostero
29/08/2018 06:27:00 a.m.,29/08/2018,43341.26875,10.42736988,Pcostero
29/08/2018 07:27:00 a.m.,29/08/2018,43341.31042,10.42736988,Pcostero
29/08/2018 08:27:00 a.m.,29/08/2018,43341.35208,10.42736988,Pcostero
29/08/2018 09:27:00 a.m.,29/08/2018,43341.39375,10.42736988,Pcostero
29/08/2018 10:27:00 a.m.,29/08/2018,43341.43542,10.42736988,Pcostero
29/08/2018 11:27:00 a.m.,29/08/2018,43341.47708,10.55400027,Pcostero
29/08/2018 12:27:00 p.m.,29/08/2018,43341.51875,10.55400027,Pcostero
29/08/2018 01:27:00 p.m.,29/08/2018,43341.56042,10.55400027,Pcostero
29/08/2018 02:27:00 p.m.,29/08/2018,43341.60208,10.68061786,Pcostero
29/08/2018 03:27:00 p.m.,29/08/2018,43341.64375,10.68061786,Pcostero
29/08/2018 04:27:00 p.m.,29/08/2018,43341.68542,10.68061786,Pcostero
29/08/2018 05:27:00 p.m.,29/08/2018,43341.72708,10.68061786,Pcostero
29/08/2018 06:27:00 p.m.,29/08/2018,43341.76875,10.68061786,Pcostero
29/08/2018 07:27:00 p.m.,29/08/2018,43341.81042,10.55400027,Pcostero
29/08/2018 08:27:00 p.m.,29/08/2018,43341.85208,10.55400027,Pcostero
29/08/2018 09:27:00 p.m.,29/08/2018,43341.89375,10.55400027,Pcostero
29/08/2018 10:27:00 p.m.,29/08/2018,43341.93542,10.55400027,Pcostero
29/08/2018 11:27:00 p.m.,29/08/2018,43341.97708,10.55400027,Pcostero
30/08/2018 12:27:00 a.m.,30/08/2018,43342.01875,10.55400027,Pcostero
30/08/2018 01:27:00 a.m.,30/08/2018,43342.06042,10.55400027,Pcostero
30/08/2018 02:27:00 a.m.,30/08/2018,43342.10208,10.42736988,Pcostero
30/08/2018 03:27:00 a.m.,30/08/2018,43342.14375,10.42736988,Pcostero
30/08/2018 04:27:00 a.m.,30/08/2018,43342.18542,10.3007267,Pcostero
30/08/2018 05:27:00 a.m.,30/08/2018,43342.22708,10.3007267,Pcostero
30/08/2018 06:27:00 a.m.,30/08/2018,43342.26875,10.3007267,Pcostero
30/08/2018 07:27:00 a.m.,30/08/2018,43342.31042,10.3007267,Pcostero
30/08/2018 08:27:00 a.m.,30/08/2018,43342.35208,10.3007267,Pcostero
30/08/2018 09:27:00 a.m.,30/08/2018,43342.39375,10.3007267,Pcostero
30/08/2018 10:27:00 a.m.,30/08/2018,43342.43542,10.42736988,Pcostero
30/08/2018 11:27:00 a.m.,30/08/2018,43342.47708,10.42736988,Pcostero
30/08/2018 12:27:00 p.m.,30/08/2018,43342.51875,10.55400027,Pcostero
30/08/2018 01:27:00 p.m.,30/08/2018,43342.56042,10.42736988,Pcostero
30/08/2018 02:27:00 p.m.,30/08/2018,43342.60208,10.55400027,Pcostero
30/08/2018 03:27:00 p.m.,30/08/2018,43342.64375,10.55400027,Pcostero
30/08/2018 04:27:00 p.m.,30/08/2018,43342.68542,10.68061786,Pcostero
