Date Time GMT-03:00,Date,Temp,Lux,Cloud,Total Cloud,Site ,Sensor
05/25/19 10:00:00 AM,05/25/19,14.71,1957.76,34.37,34.37,Middle_West,20560016
05/25/19 10:10:00 AM,05/25/19,14.75,2280.96,34.37,,Middle_West,20560016
05/25/19 10:20:00 AM,05/25/19,14.8,2182.4,34.37,,Middle_West,20560016
05/25/19 10:30:00 AM,05/25/19,14.8,2490.88,34.37,,Middle_West,20560016
05/25/19 10:40:00 AM,05/25/19,14.8,2890.24,34.37,,Middle_West,20560016
05/25/19 10:50:00 AM,05/25/19,14.8,2928.64,34.37,,Middle_West,20560016
05/25/19 11:00:00 AM,05/25/19,14.8,3498.24,34.37,,Middle_West,20560016
05/25/19 11:10:00 AM,05/25/19,14.8,3937.28,34.37,,Middle_West,20560016
05/25/19 11:20:00 AM,05/25/19,14.75,3262.72,34.37,,Middle_West,20560016
05/25/19 11:30:00 AM,05/25/19,14.75,2991.36,34.37,,Middle_West,20560016
05/25/19 11:40:00 AM,05/25/19,14.75,5401.6,34.37,,Middle_West,20560016
05/25/19 11:50:00 AM,05/25/19,14.8,6310.4,34.37,,Middle_West,20560016
05/25/19 12:00:00 PM,05/25/19,14.8,6205.44,34.37,,Middle_West,20560016
05/25/19 12:10:00 PM,05/25/19,14.84,5547.52,34.37,,Middle_West,20560016
05/25/19 12:20:00 PM,05/25/19,14.84,6740.48,34.37,,Middle_West,20560016
05/25/19 12:30:00 PM,05/25/19,14.8,4382.72,34.37,,Middle_West,20560016
05/25/19 12:40:00 PM,05/25/19,14.8,4437.76,34.37,,Middle_West,20560016
05/25/19 12:50:00 PM,05/25/19,14.8,3882.24,34.37,,Middle_West,20560016
05/25/19 01:00:00 PM,05/25/19,14.8,5440,34.37,,Middle_West,20560016
05/25/19 01:10:00 PM,05/25/19,14.8,5094.4,34.37,,Middle_West,20560016
05/25/19 01:20:00 PM,05/25/19,14.84,4788.48,34.37,,Middle_West,20560016
05/25/19 01:30:00 PM,05/25/19,14.8,4203.52,34.37,,Middle_West,20560016
05/25/19 01:40:00 PM,05/25/19,14.8,4386.56,34.37,,Middle_West,20560016
05/25/19 01:50:00 PM,05/25/19,14.84,3476.48,34.37,,Middle_West,20560016
05/25/19 02:00:00 PM,05/25/19,14.75,3549.44,34.37,,Middle_West,20560016
05/25/19 02:10:00 PM,05/25/19,14.84,3109.12,34.37,,Middle_West,20560016
05/25/19 02:20:00 PM,05/25/19,14.75,2804.48,34.37,,Middle_West,20560016
05/25/19 02:30:00 PM,05/25/19,14.75,4032,34.37,,Middle_West,20560016
05/25/19 02:40:00 PM,05/25/19,14.84,4503.04,34.37,,Middle_West,20560016
05/25/19 02:50:00 PM,05/25/19,14.84,4897.28,34.37,,Middle_West,20560016
05/25/19 03:00:00 PM,05/25/19,14.84,4199.68,34.37,,Middle_West,20560016
05/25/19 03:10:00 PM,05/25/19,14.84,3819.52,34.37,,Middle_West,20560016
05/25/19 03:20:00 PM,05/25/19,14.8,2979.84,34.37,,Middle_West,20560016
05/25/19 03:30:00 PM,05/25/19,14.8,2271.36,34.37,,Middle_West,20560016
05/25/19 03:40:00 PM,05/25/19,14.8,2206.08,34.37,,Middle_West,20560016
05/25/19 03:50:00 PM,05/25/19,14.8,1569.28,34.37,,Middle_West,20560016
05/25/19 04:00:00 PM,05/25/19,14.8,1799.68,34.37,,Middle_West,20560016
05/25/19 04:10:00 PM,05/25/19,14.8,1738.24,34.37,,Middle_West,20560016
05/25/19 04:20:00 PM,05/25/19,14.8,1639.04,34.37,,Middle_West,20560016
05/25/19 04:30:00 PM,05/25/19,14.84,1484.8,34.37,,Middle_West,20560016
05/25/19 04:40:00 PM,05/25/19,14.8,1382.4,34.37,,Middle_West,20560016
05/25/19 04:50:00 PM,05/25/19,14.8,1231.68,34.37,,Middle_West,20560016
05/25/19 05:00:00 PM,05/25/19,14.8,1063.68,34.37,,Middle_West,20560016
05/25/19 05:10:00 PM,05/25/19,14.8,905.6,34.37,,Middle_West,20560016
05/25/19 05:20:00 PM,05/25/19,14.75,769.6,34.37,,Middle_West,20560016
05/25/19 05:30:00 PM,05/25/19,14.75,513.12,34.37,,Middle_West,20560016
05/25/19 05:40:00 PM,05/25/19,14.75,298.8,34.37,,Middle_West,20560016
05/25/19 05:50:00 PM,05/25/19,14.75,130.24,34.37,,Middle_West,20560016
05/25/19 06:00:00 PM,05/25/19,14.75,53.84,34.37,,Middle_West,20560016
05/25/19 06:10:00 PM,05/25/19,14.75,12.38,34.37,,Middle_West,20560016
05/25/19 06:20:00 PM,05/25/19,14.8,1.36,34.37,,Middle_West,20560016
05/25/19 06:30:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 06:40:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 06:50:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 07:00:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 07:10:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 07:20:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 07:30:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 07:40:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 07:50:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 08:00:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 08:10:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 08:20:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 08:30:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 08:40:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 08:50:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 09:00:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 09:10:00 PM,05/25/19,14.84,0,34.37,,Middle_West,20560016
05/25/19 09:20:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 09:30:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 09:40:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 09:50:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 10:00:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 10:10:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 10:20:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 10:30:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 10:40:00 PM,05/25/19,14.71,0,34.37,,Middle_West,20560016
05/25/19 10:50:00 PM,05/25/19,14.8,0,34.37,,Middle_West,20560016
05/25/19 11:00:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 11:10:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 11:20:00 PM,05/25/19,14.71,0,34.37,,Middle_West,20560016
05/25/19 11:30:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 11:40:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/25/19 11:50:00 PM,05/25/19,14.75,0,34.37,,Middle_West,20560016
05/26/19 12:00:00 AM,05/26/19,14.71,0,10.9,10.9,Middle_West,20560016
05/26/19 12:10:00 AM,05/26/19,14.8,0,10.9,,Middle_West,20560016
05/26/19 12:20:00 AM,05/26/19,14.75,0,10.9,,Middle_West,20560016
05/26/19 12:30:00 AM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 12:40:00 AM,05/26/19,14.75,0,10.9,,Middle_West,20560016
05/26/19 12:50:00 AM,05/26/19,14.75,0,10.9,,Middle_West,20560016
05/26/19 01:00:00 AM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 01:10:00 AM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 01:20:00 AM,05/26/19,14.75,0,10.9,,Middle_West,20560016
05/26/19 01:30:00 AM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 01:40:00 AM,05/26/19,14.75,0,10.9,,Middle_West,20560016
05/26/19 01:50:00 AM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 02:00:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 02:10:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 02:20:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 02:30:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 02:40:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 02:50:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 03:00:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 03:10:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 03:20:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 03:30:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 03:40:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 03:50:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 04:00:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 04:10:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 04:20:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 04:30:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 04:40:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 04:50:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 05:00:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 05:10:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 05:20:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 05:30:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 05:40:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 05:50:00 AM,05/26/19,14.58,0,10.9,,Middle_West,20560016
05/26/19 06:00:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 06:10:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 06:20:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 06:30:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 06:40:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 06:50:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:00:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:10:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:20:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:30:00 AM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 07:40:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:50:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 08:00:00 AM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 08:10:00 AM,05/26/19,14.67,2.73,10.9,,Middle_West,20560016
05/26/19 08:20:00 AM,05/26/19,14.67,19.69,10.9,,Middle_West,20560016
05/26/19 08:30:00 AM,05/26/19,14.67,67.84,10.9,,Middle_West,20560016
05/26/19 08:40:00 AM,05/26/19,14.67,161.28,10.9,,Middle_West,20560016
05/26/19 08:50:00 AM,05/26/19,14.67,291.52,10.9,,Middle_West,20560016
05/26/19 09:00:00 AM,05/26/19,14.67,465.6,10.9,,Middle_West,20560016
05/26/19 09:10:00 AM,05/26/19,14.67,658.56,10.9,,Middle_West,20560016
05/26/19 09:20:00 AM,05/26/19,14.71,851.84,10.9,,Middle_West,20560016
05/26/19 09:30:00 AM,05/26/19,14.71,1262.72,10.9,,Middle_West,20560016
05/26/19 09:40:00 AM,05/26/19,14.67,1566.72,10.9,,Middle_West,20560016
05/26/19 09:50:00 AM,05/26/19,14.71,1697.92,10.9,,Middle_West,20560016
05/26/19 10:00:00 AM,05/26/19,14.71,2099.84,10.9,,Middle_West,20560016
05/26/19 10:10:00 AM,05/26/19,14.71,2458.24,10.9,,Middle_West,20560016
05/26/19 10:20:00 AM,05/26/19,14.75,2410.24,10.9,,Middle_West,20560016
05/26/19 10:30:00 AM,05/26/19,14.71,2912,10.9,,Middle_West,20560016
05/26/19 10:40:00 AM,05/26/19,14.71,3185.92,10.9,,Middle_West,20560016
05/26/19 10:50:00 AM,05/26/19,14.71,3330.56,10.9,,Middle_West,20560016
05/26/19 11:00:00 AM,05/26/19,14.75,3408.64,10.9,,Middle_West,20560016
05/26/19 11:10:00 AM,05/26/19,14.71,3860.48,10.9,,Middle_West,20560016
05/26/19 11:20:00 AM,05/26/19,14.75,3408.64,10.9,,Middle_West,20560016
05/26/19 11:30:00 AM,05/26/19,14.75,3907.84,10.9,,Middle_West,20560016
05/26/19 11:40:00 AM,05/26/19,14.71,3973.12,10.9,,Middle_West,20560016
05/26/19 11:50:00 AM,05/26/19,14.75,4664.32,10.9,,Middle_West,20560016
05/26/19 12:00:00 PM,05/26/19,14.75,4207.36,10.9,,Middle_West,20560016
05/26/19 12:10:00 PM,05/26/19,14.75,4656.64,10.9,,Middle_West,20560016
05/26/19 12:20:00 PM,05/26/19,14.75,4995.84,10.9,,Middle_West,20560016
05/26/19 12:30:00 PM,05/26/19,14.75,5043.2,10.9,,Middle_West,20560016
05/26/19 12:40:00 PM,05/26/19,14.75,4887.04,10.9,,Middle_West,20560016
05/26/19 12:50:00 PM,05/26/19,14.75,4755.2,10.9,,Middle_West,20560016
05/26/19 01:00:00 PM,05/26/19,14.8,4970.24,10.9,,Middle_West,20560016
05/26/19 01:10:00 PM,05/26/19,14.75,4704,10.9,,Middle_West,20560016
05/26/19 01:20:00 PM,05/26/19,14.8,4715.52,10.9,,Middle_West,20560016
05/26/19 01:30:00 PM,05/26/19,14.75,4944.64,10.9,,Middle_West,20560016
05/26/19 01:40:00 PM,05/26/19,14.8,4065.28,10.9,,Middle_West,20560016
05/26/19 01:50:00 PM,05/26/19,14.71,5283.84,10.9,,Middle_West,20560016
05/26/19 02:00:00 PM,05/26/19,14.75,4268.8,10.9,,Middle_West,20560016
05/26/19 02:10:00 PM,05/26/19,14.75,3969.28,10.9,,Middle_West,20560016
05/26/19 02:20:00 PM,05/26/19,14.8,3831.04,10.9,,Middle_West,20560016
05/26/19 02:30:00 PM,05/26/19,14.8,3667.2,10.9,,Middle_West,20560016
05/26/19 02:40:00 PM,05/26/19,14.75,3768.32,10.9,,Middle_West,20560016
05/26/19 02:50:00 PM,05/26/19,14.75,3313.92,10.9,,Middle_West,20560016
05/26/19 03:00:00 PM,05/26/19,14.75,2890.24,10.9,,Middle_West,20560016
05/26/19 03:10:00 PM,05/26/19,14.71,2842.88,10.9,,Middle_West,20560016
05/26/19 03:20:00 PM,05/26/19,14.71,2501.76,10.9,,Middle_West,20560016
05/26/19 03:30:00 PM,05/26/19,14.75,2136.32,10.9,,Middle_West,20560016
05/26/19 03:40:00 PM,05/26/19,14.71,2010.24,10.9,,Middle_West,20560016
05/26/19 03:50:00 PM,05/26/19,14.75,1384.32,10.9,,Middle_West,20560016
05/26/19 04:00:00 PM,05/26/19,14.71,954.24,10.9,,Middle_West,20560016
05/26/19 04:10:00 PM,05/26/19,14.67,848.64,10.9,,Middle_West,20560016
05/26/19 04:20:00 PM,05/26/19,14.71,824,10.9,,Middle_West,20560016
05/26/19 04:30:00 PM,05/26/19,14.71,1208,10.9,,Middle_West,20560016
05/26/19 04:40:00 PM,05/26/19,14.71,1194.24,10.9,,Middle_West,20560016
05/26/19 04:50:00 PM,05/26/19,14.71,939.52,10.9,,Middle_West,20560016
05/26/19 05:00:00 PM,05/26/19,14.67,644.16,10.9,,Middle_West,20560016
05/26/19 05:10:00 PM,05/26/19,14.71,590.24,10.9,,Middle_West,20560016
05/26/19 05:20:00 PM,05/26/19,14.71,465.6,10.9,,Middle_West,20560016
05/26/19 05:30:00 PM,05/26/19,14.67,371.2,10.9,,Middle_West,20560016
05/26/19 05:40:00 PM,05/26/19,14.67,262,10.9,,Middle_West,20560016
05/26/19 05:50:00 PM,05/26/19,14.71,131.92,10.9,,Middle_West,20560016
05/26/19 06:00:00 PM,05/26/19,14.67,49.02,10.9,,Middle_West,20560016
05/26/19 06:10:00 PM,05/26/19,14.67,11.89,10.9,,Middle_West,20560016
05/26/19 06:20:00 PM,05/26/19,14.67,1.36,10.9,,Middle_West,20560016
05/26/19 06:30:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 06:40:00 PM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 06:50:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:00:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:10:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:20:00 PM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 07:30:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:40:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 07:50:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 08:00:00 PM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 08:10:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 08:20:00 PM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 08:30:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 08:40:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 08:50:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 09:00:00 PM,05/26/19,14.71,0,10.9,,Middle_West,20560016
05/26/19 09:10:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 09:20:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 09:30:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 09:40:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 09:50:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 10:00:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 10:10:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 10:20:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 10:30:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 10:40:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 10:50:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 11:00:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 11:10:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 11:20:00 PM,05/26/19,14.67,0,10.9,,Middle_West,20560016
05/26/19 11:30:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 11:40:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/26/19 11:50:00 PM,05/26/19,14.63,0,10.9,,Middle_West,20560016
05/27/19 12:00:00 AM,05/27/19,14.58,0,12.21,12.21,Middle_West,20560016
05/27/19 12:10:00 AM,05/27/19,14.58,0,12.21,,Middle_West,20560016
05/27/19 12:20:00 AM,05/27/19,14.63,0,12.21,,Middle_West,20560016
05/27/19 12:30:00 AM,05/27/19,14.63,0,12.21,,Middle_West,20560016
05/27/19 12:40:00 AM,05/27/19,14.63,0,12.21,,Middle_West,20560016
05/27/19 12:50:00 AM,05/27/19,14.58,0,12.21,,Middle_West,20560016
05/27/19 01:00:00 AM,05/27/19,14.63,0,12.21,,Middle_West,20560016
05/27/19 01:10:00 AM,05/27/19,14.63,0,12.21,,Middle_West,20560016
05/27/19 01:20:00 AM,05/27/19,14.58,0,12.21,,Middle_West,20560016
05/27/19 01:30:00 AM,05/27/19,14.63,0,12.21,,Middle_West,20560016
05/27/19 01:40:00 AM,05/27/19,14.58,0,12.21,,Middle_West,20560016
05/27/19 01:50:00 AM,05/27/19,14.63,0,12.21,,Middle_West,20560016
05/27/19 02:00:00 AM,05/27/19,14.54,0,12.21,,Middle_West,20560016
05/27/19 02:10:00 AM,05/27/19,14.54,0,12.21,,Middle_West,20560016
05/27/19 02:20:00 AM,05/27/19,14.58,0,12.21,,Middle_West,20560016
05/27/19 02:30:00 AM,05/27/19,14.5,0,12.21,,Middle_West,20560016
05/27/19 02:40:00 AM,05/27/19,14.45,0,12.21,,Middle_West,20560016
05/27/19 02:50:00 AM,05/27/19,14.45,0,12.21,,Middle_West,20560016
05/27/19 03:00:00 AM,05/27/19,14.45,0,12.21,,Middle_West,20560016
05/27/19 03:10:00 AM,05/27/19,14.41,0,12.21,,Middle_West,20560016
05/27/19 03:20:00 AM,05/27/19,14.41,0,12.21,,Middle_West,20560016
05/27/19 03:30:00 AM,05/27/19,14.37,0,12.21,,Middle_West,20560016
05/27/19 03:40:00 AM,05/27/19,14.37,0,12.21,,Middle_West,20560016
05/27/19 03:50:00 AM,05/27/19,14.41,0,12.21,,Middle_West,20560016
05/27/19 04:00:00 AM,05/27/19,14.41,0,12.21,,Middle_West,20560016
05/27/19 04:10:00 AM,05/27/19,14.37,0,12.21,,Middle_West,20560016
05/27/19 04:20:00 AM,05/27/19,14.37,0,12.21,,Middle_West,20560016
05/27/19 04:30:00 AM,05/27/19,14.33,0,12.21,,Middle_West,20560016
05/27/19 04:40:00 AM,05/27/19,14.33,0,12.21,,Middle_West,20560016
05/27/19 04:50:00 AM,05/27/19,14.28,0,12.21,,Middle_West,20560016
05/27/19 05:00:00 AM,05/27/19,14.28,0,12.21,,Middle_West,20560016
05/27/19 05:10:00 AM,05/27/19,14.28,0,12.21,,Middle_West,20560016
05/27/19 05:20:00 AM,05/27/19,14.24,0,12.21,,Middle_West,20560016
05/27/19 05:30:00 AM,05/27/19,14.24,0,12.21,,Middle_West,20560016
05/27/19 05:40:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 05:50:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 06:00:00 AM,05/27/19,14.24,0,12.21,,Middle_West,20560016
05/27/19 06:10:00 AM,05/27/19,14.24,0,12.21,,Middle_West,20560016
05/27/19 06:20:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 06:30:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 06:40:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 06:50:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 07:00:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 07:10:00 AM,05/27/19,14.24,0,12.21,,Middle_West,20560016
05/27/19 07:20:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 07:30:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 07:40:00 AM,05/27/19,14.15,0,12.21,,Middle_West,20560016
05/27/19 07:50:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 08:00:00 AM,05/27/19,14.2,0,12.21,,Middle_West,20560016
05/27/19 08:10:00 AM,05/27/19,14.15,2.73,12.21,,Middle_West,20560016
05/27/19 08:20:00 AM,05/27/19,14.15,18.09,12.21,,Middle_West,20560016
05/27/19 08:30:00 AM,05/27/19,14.11,69.22,12.21,,Middle_West,20560016
05/27/19 08:40:00 AM,05/27/19,14.11,163.08,12.21,,Middle_West,20560016
05/27/19 08:50:00 AM,05/27/19,14.11,296.96,12.21,,Middle_West,20560016
05/27/19 09:00:00 AM,05/27/19,14.11,481.12,12.21,,Middle_West,20560016
05/27/19 09:10:00 AM,05/27/19,14.11,691.2,12.21,,Middle_West,20560016
05/27/19 09:20:00 AM,05/27/19,14.11,958.72,12.21,,Middle_West,20560016
05/27/19 09:30:00 AM,05/27/19,14.11,1213.44,12.21,,Middle_West,20560016
05/27/19 09:40:00 AM,05/27/19,14.11,1656.32,12.21,,Middle_West,20560016
05/27/19 09:50:00 AM,05/27/19,14.07,1851.52,12.21,,Middle_West,20560016
05/27/19 10:00:00 AM,05/27/19,14.11,2043.52,12.21,,Middle_West,20560016
05/27/19 10:10:00 AM,05/27/19,14.07,2273.28,12.21,,Middle_West,20560016
05/27/19 10:20:00 AM,05/27/19,14.15,2533.12,12.21,,Middle_West,20560016
05/27/19 10:30:00 AM,05/27/19,14.11,2474.24,12.21,,Middle_West,20560016
05/27/19 10:40:00 AM,05/27/19,14.15,3390.72,12.21,,Middle_West,20560016
05/27/19 10:50:00 AM,05/27/19,14.15,2435.84,12.21,,Middle_West,20560016
05/27/19 11:00:00 AM,05/27/19,14.11,3655.68,12.21,,Middle_West,20560016
05/27/19 11:10:00 AM,05/27/19,14.15,4057.6,12.21,,Middle_West,20560016
05/27/19 11:20:00 AM,05/27/19,14.15,4039.68,12.21,,Middle_West,20560016
05/27/19 11:30:00 AM,05/27/19,14.15,4163.84,12.21,,Middle_West,20560016
05/27/19 11:40:00 AM,05/27/19,14.2,4437.76,12.21,,Middle_West,20560016
05/27/19 11:50:00 AM,05/27/19,14.2,4371.2,12.21,,Middle_West,20560016
05/27/19 12:00:00 PM,05/27/19,14.24,5340.16,12.21,,Middle_West,20560016
05/27/19 12:10:00 PM,05/27/19,14.2,4313.6,12.21,,Middle_West,20560016
05/27/19 12:20:00 PM,05/27/19,14.24,4875.52,12.21,,Middle_West,20560016
05/27/19 12:30:00 PM,05/27/19,14.2,3616,12.21,,Middle_West,20560016
05/27/19 12:40:00 PM,05/27/19,14.2,5178.88,12.21,,Middle_West,20560016
05/27/19 12:50:00 PM,05/27/19,14.2,4412.16,12.21,,Middle_West,20560016
05/27/19 01:00:00 PM,05/27/19,14.2,4090.88,12.21,,Middle_West,20560016
05/27/19 01:10:00 PM,05/27/19,14.15,4459.52,12.21,,Middle_West,20560016
05/27/19 01:20:00 PM,05/27/19,14.2,4546.56,12.21,,Middle_West,20560016
05/27/19 01:30:00 PM,05/27/19,14.2,4272.64,12.21,,Middle_West,20560016
05/27/19 01:40:00 PM,05/27/19,14.2,4678.4,12.21,,Middle_West,20560016
05/27/19 01:50:00 PM,05/27/19,14.15,3992.32,12.21,,Middle_West,20560016
05/27/19 02:00:00 PM,05/27/19,14.2,4104.96,12.21,,Middle_West,20560016
05/27/19 02:10:00 PM,05/27/19,14.2,4032,12.21,,Middle_West,20560016
05/27/19 02:20:00 PM,05/27/19,14.24,3765.76,12.21,,Middle_West,20560016
05/27/19 02:30:00 PM,05/27/19,14.28,3581.44,12.21,,Middle_West,20560016
05/27/19 02:40:00 PM,05/27/19,14.33,3342.08,12.21,,Middle_West,20560016
05/27/19 02:50:00 PM,05/27/19,14.37,2558.08,12.21,,Middle_West,20560016
05/27/19 03:00:00 PM,05/27/19,14.41,2842.88,12.21,,Middle_West,20560016
05/27/19 03:10:00 PM,05/27/19,14.41,2839.04,12.21,,Middle_West,20560016
05/27/19 03:20:00 PM,05/27/19,14.45,2527.36,12.21,,Middle_West,20560016
05/27/19 03:30:00 PM,05/27/19,14.5,2123.52,12.21,,Middle_West,20560016
