Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments
IMG_0012_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620044,-64.257933,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0013_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620008,-64.257842,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0014_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620011,-64.257847,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0015_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620025,-64.257872,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0016_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620025,-64.257872,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0017_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620025,-64.257875,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0018_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620031,-64.257886,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0019_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,vertical,no,45,-42.620033,-64.257894,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0020_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.62005,-64.257936,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0021_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.620067,-64.257961,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0022_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.620072,-64.257969,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0023_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.620078,-64.257983,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0024_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.620092,-64.258017,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0025_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.6201,-64.258039,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0026_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.620106,-64.258072,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0027_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Shallow_West,horizontal,no,45,-42.620108,-64.258086,shallow,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0029_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0030_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0031_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0032_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0033_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0034_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0035_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0036_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0037_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0038_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0039_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0040_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0041_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0042_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0043_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0044_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0045_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0046_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0047_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0048_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0049_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0050_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0051_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0052_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0053_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0054_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0055_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0056_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0057_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0058_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0059_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0060_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0061_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0062_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0063_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0064_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0065_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0066_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0067_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0068_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0069_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0070_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0071_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0072_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0073_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0074_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0075_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0076_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0077_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0078_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0079_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0080_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0081_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0082_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0083_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0084_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0085_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0086_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0087_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0088_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0089_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0090_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0091_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0092_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0093_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0094_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0095_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0096_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0097_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0098_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0099_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0100_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0101_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0102_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,overhang,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,yes,Capitulo 3
IMG_0103_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0104_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0105_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0106_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0107_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0108_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0109_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0110_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0111_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0112_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0113_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0114_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0115_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0116_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,horizontal,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0117_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0118_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0119_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
IMG_0120_C2.jpg,2019-09-06,Golfo Nuevo,Bahia Piramides,Middle_West,vertical,no,45,-42.623847,-64.266239,medium,Canon EOS REBEL SL1,Gonzalo Bravo,good,two,25x25cm,AI,Capitulo 3
